rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,gonzalez baez alejandro,esp,"born: sep 22, 1990",b.weight: 76.25,group: a,1: 140,2: -145,3: -145,total: 140,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,marianakis emmanouil,gre,"born: apr 21, 1989",b.weight: 76.35,group: a,1: 135,2: 141,3: -144,total: 141,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,alosh mussab,lba,"born: oct 17, 1988",b.weight: 76.25,group: a,1: -141,2: -142,3: 142,total: 142,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,fardjallah housseyn,alg,"born: jan 16, 1993",b.weight: 76.15,group: a,1: 140,2: 143,3: 147,total: 147,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,sultan mohamed,egy,"born: sep 26, 1988",b.weight: 76.45,group: a,1: 145,2: 150,3: -153,total: 150,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,yagci semih,tur,"born: nov 15, 1988",b.weight: 76.90,group: a,1: 151,2: -154,3: -155,total: 151,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,abdelbaki ibrahim ramadan ibrahim,egy,"born: feb 06, 1988",b.weight: 76.75,group: a,1: -190,2: 191,3: 195,total: 195,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,bahloul ramzi,tun,"born: oct 18, 1989",b.weight: 76.85,group: a,1: 191,2: 195,3: -196,total: 195,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,pulis rodmar,mlt,"born: sep 29, 1994",b.weight: 76.60,group: a,1: ---,2: ---,3: ---,total: ---,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,gonzalez baez alejandro,esp,"born: sep 22, 1990",b.weight: 76.25,group: a,1: 180,2: -185,3: -187,total: 180,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,marianakis emmanouil,gre,"born: apr 21, 1989",b.weight: 76.35,group: a,1: 160,2: 167,3: -170,total: 167,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,alosh mussab,lba,"born: oct 17, 1988",b.weight: 76.25,group: a,1: -170,2: -170,3: -173,total: ---,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,fardjallah housseyn,alg,"born: jan 16, 1993",b.weight: 76.15,group: a,1: 170,2: 176,3: -180,total: 176,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,sultan mohamed,egy,"born: sep 26, 1988",b.weight: 76.45,group: a,1: -185,2: 188,3: -193,total: 188,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,yagci semih,tur,"born: nov 15, 1988",b.weight: 76.90,group: a,1: -186,2: -186,3: -192,total: ---,77kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: 1,bahloul ramzi,tun,"born: oct 18, 1989",b.weight: 76.85,group: a,snatch: 157,ci&jerk: 195,total: 352,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: 2,abdelbaki ibrahim ramadan ibrahim,egy,"born: feb 06, 1988",b.weight: 76.75,group: a,snatch: 150,ci&jerk: 195,total: 345,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: 3,sultan mohamed,egy,"born: sep 26, 1988",b.weight: 76.45,group: a,snatch: 150,ci&jerk: 188,total: 338,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: 4,fardjallah housseyn,alg,"born: jan 16, 1993",b.weight: 76.15,group: a,snatch: 147,ci&jerk: 176,total: 323,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: 5,gonzalez baez alejandro,esp,"born: sep 22, 1990",b.weight: 76.25,group: a,snatch: 140,ci&jerk: 180,total: 320,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: 6,marianakis emmanouil,gre,"born: apr 21, 1989",b.weight: 76.35,group: a,snatch: 141,ci&jerk: 167,total: 308,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,pulis rodmar,mlt,"born: sep 29, 1994",b.weight: 76.60,group: a,snatch: 105,ci&jerk: ---,total: ---,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,alosh mussab,lba,"born: oct 17, 1988",b.weight: 76.25,group: a,snatch: 142,ci&jerk: ---,total: ---,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,yagci semih,tur,"born: nov 15, 1988",b.weight: 76.90,group: a,snatch: 151,ci&jerk: ---,total: ---,,77kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,sagir nezir,tur,"born: oct 19, 1983",b.weight: 84.40,group: a,1: 156,2: -158,3: -160,total: 156,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,bahloul rami,tun,"born: jul 29, 1991",b.weight: 80.10,group: a,1: 150,2: 154,3: -157,total: 154,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,abdussalam marwan,lba,"born: may 28, 1991",b.weight: 83.25,group: a,1: 142,2: -152,3: -152,total: 142,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,pizzolato antonino,ita,"born: aug 20, 1996",b.weight: 84.15,group: a,1: 130,2: 135,3: 138,total: 138,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,mata perez andres eduardo,esp,"born: nov 11, 1992",b.weight: 81.55,group: a,1: -150,2: -150,3: -150,total: ---,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,iakovidis theodoros,gre,"born: feb 12, 1991",b.weight: 83.50,group: a,1: 145,2: 151,3: 156,total: 156,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,bardis giovanni battista,fra,"born: may 21, 1987",b.weight: 84.95,group: a,1: 153,2: 157,3: -163,total: 157,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,abdelazim tarek yehia fouad,egy,"born: may 18, 1987",b.weight: 84.45,group: a,1: 157,2: ---,3: ---,total: 157,85kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,sagir nezir,tur,"born: oct 19, 1983",b.weight: 84.40,group: a,1: 190,2: -193,3: 193,total: 193,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,bahloul rami,tun,"born: jul 29, 1991",b.weight: 80.10,group: a,1: 187,2: -191,3: -191,total: 187,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
