rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 3,munoz martinez jonathan antonio,mex,"born: nov 10, 1995",b.weight: 68.58,group: a,1: 160,2: 168,3: 173,total: 173,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,orai hisato,jpn,"born: aug 07, 1995",b.weight: 68.86,group: a,1: 165,2: -170,3: -174,total: 165,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,mendieta gomez francisco g.,mex,"born: nov 09, 1994",b.weight: 67.90,group: a,1: 148,2: -153,3: -153,total: 148,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,addison aaron tommie,usa,"born: may 02, 1995",b.weight: 67.84,group: a,1: 147,2: -155,3: -161,total: 147,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,pan chien-hung,tpe,"born: aug 07, 1988",b.weight: 68.54,group: a,1: 130,2: 140,3: 145,total: 145,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 8,ahmadi namatullah,gbr,"born: apr 01, 1995",b.weight: 68.30,group: a,1: 130,2: -134,3: -134,total: 130,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,chen lijun,chn,"born: feb 08, 1993",b.weight: 65.90,group: a,snatch: 138,ci&jerk: 175,total: 313,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,lee sangyeon,kor,"born: mar 06, 1995",b.weight: 68.48,group: a,snatch: 138,ci&jerk: 175,total: 313,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,munoz martinez jonathan antonio,mex,"born: nov 10, 1995",b.weight: 68.58,group: a,snatch: 133,ci&jerk: 173,total: 306,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,orai hisato,jpn,"born: aug 07, 1995",b.weight: 68.86,group: a,snatch: 133,ci&jerk: 165,total: 298,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,pan chien-hung,tpe,"born: aug 07, 1988",b.weight: 68.54,group: a,snatch: 128,ci&jerk: 145,total: 273,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,addison aaron tommie,usa,"born: may 02, 1995",b.weight: 67.84,group: a,snatch: 125,ci&jerk: 147,total: 272,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,mendieta gomez francisco g.,mex,"born: nov 09, 1994",b.weight: 67.90,group: a,snatch: 121,ci&jerk: 148,total: 269,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 8,ahmadi namatullah,gbr,"born: apr 01, 1995",b.weight: 68.30,group: a,snatch: 104,ci&jerk: 130,total: 234,,69kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,tang jian,chn,"born: jun 28, 1995",b.weight: 75.94,group: a,1: 142,2: 146,3: 150,total: 150,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,bianco iii angelo,usa,"born: jun 24, 1993",b.weight: 76.10,group: a,1: 140,2: -145,3: -145,total: 140,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,bellemarre alex,can,"born: jun 22, 1998",b.weight: 76.22,group: a,1: 134,2: 137,3: 139,total: 139,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,sikorski damian mateusz,pol,"born: sep 13, 1991",b.weight: 76.24,group: a,1: 135,2: -138,3: 138,total: 138,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,kim seunghwan,kor,"born: jun 20, 1994",b.weight: 76.64,group: a,1: 125,2: 131,3: -136,total: 131,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,lark leo wing thai,aus,"born: may 13, 1996",b.weight: 75.70,group: a,1: 117,2: 121,3: -125,total: 121,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,valiquette francois,can,"born: dec 08, 1995",b.weight: 76.72,group: a,1: 120,2: -124,3: -127,total: 120,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: ---,shinohara kohei,jpn,"born: jun 20, 1994",b.weight: 73.50,group: a,1: -127,2: -127,3: -127,total: ---,77kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,tang jian,chn,"born: jun 28, 1995",b.weight: 75.94,group: a,1: -180,2: 180,3: 190,total: 190,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,bianco iii angelo,usa,"born: jun 24, 1993",b.weight: 76.10,group: a,1: 167,2: 175,3: -182,total: 175,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,shinohara kohei,jpn,"born: jun 20, 1994",b.weight: 73.50,group: a,1: 160,2: 163,3: -166,total: 163,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,bellemarre alex,can,"born: jun 22, 1998",b.weight: 76.22,group: a,1: 155,2: 161,3: -164,total: 161,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,sikorski damian mateusz,pol,"born: sep 13, 1991",b.weight: 76.24,group: a,1: 160,2: -165,3: -165,total: 160,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,valiquette francois,can,"born: dec 08, 1995",b.weight: 76.72,group: a,1: -158,2: 158,3: -165,total: 158,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,lark leo wing thai,aus,"born: may 13, 1996",b.weight: 75.70,group: a,1: 152,2: 157,3: -162,total: 157,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 8,kim seunghwan,kor,"born: jun 20, 1994",b.weight: 76.64,group: a,1: 150,2: 156,3: -161,total: 156,77kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,tang jian,chn,"born: jun 28, 1995",b.weight: 75.94,group: a,snatch: 150,ci&jerk: 190,total: 340,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
