rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 68.38,group: a,1: 136,2: -142,3: -142,total: 136,69kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,villalon vester louie,nzl,"born: nov 13, 1991",b.weight: 68.73,group: a,1: 144,2: 149,3: 152,total: 152,69kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: dsq,mohd hafifi bin mansor,mas,"born: oct 28, 1990",b.weight: 68.65,group: a,1: 170,2: 175,3: ---,total: ---,69kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,ioane vaipava nevo,sam,"born: apr 14, 1988",b.weight: 66.25,group: a,snatch: 115,ci&jerk: 160,total: 275,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 2,villalon vester louie,nzl,"born: nov 13, 1991",b.weight: 68.73,group: a,snatch: 117,ci&jerk: 152,total: 269,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 3,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 68.27,group: a,snatch: 116,ci&jerk: 145,total: 261,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 4,wakeling brandon dean,aus,"born: feb 02, 1994",b.weight: 68.25,group: a,snatch: 115,ci&jerk: 140,total: 255,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 5,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 68.38,group: a,snatch: 109,ci&jerk: 136,total: 245,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 6,doguape larko,nru,"born: jul 05, 2000",b.weight: 67.53,group: a,snatch: 100,ci&jerk: 125,total: 225,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,detudamo uea,nru,"born: dec 16, 1999",b.weight: 64.53,group: a,snatch: ---,ci&jerk: ---,total: ---,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: dsq,mohd hafifi bin mansor,mas,"born: oct 28, 1990",b.weight: 68.65,group: a,snatch: ---,ci&jerk: ---,total: ---,,69kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,mohamad fazrul azrie bin mohdad,mas,"born: aug 27, 1995",b.weight: 76.80,group: a,1: 138,2: -141,3: -142,total: 138,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,etoundi francois,aus,"born: oct 06, 1984",b.weight: 76.44,group: a,1: -136,2: 136,3: -140,total: 136,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,cain isaiah,nru,"born: dec 02, 1996",b.weight: 74.86,group: a,1: 104,2: -108,3: -108,total: 104,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,udia toua,png,"born: dec 07, 1992",b.weight: 76.94,group: a,1: 115,2: -120,3: 120,total: 120,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,mctaggart cameron david,nzl,"born: sep 30, 1997",b.weight: 76.78,group: a,1: 120,2: 125,3: -130,total: 125,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,katz daniel maurice,aus,"born: jun 09, 1990",b.weight: 76.31,group: a,1: 125,2: -130,3: -130,total: 125,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,smith cameron james,nzl,"born: mar 22, 1992",b.weight: 76.43,group: a,1: 112,2: -115,3: -116,total: 112,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,menke petrillo,nru,"born: jul 16, 1998",b.weight: 76.15,group: a,1: 90,2: 100,3: -103,total: 100,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,tabaroua taretiita baraniko,kir,"born: nov 29, 1994",b.weight: 76.66,group: a,1: 125,2: 130,3: 132,total: 132,77kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,mohamad fazrul azrie bin mohdad,mas,"born: aug 27, 1995",b.weight: 76.80,group: a,1: 166,2: 170,3: 174,total: 174,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,etoundi francois,aus,"born: oct 06, 1984",b.weight: 76.44,group: a,1: 166,2: 170,3: -175,total: 170,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,cain isaiah,nru,"born: dec 02, 1996",b.weight: 74.86,group: a,1: 135,2: 140,3: -145,total: 140,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,udia toua,png,"born: dec 07, 1992",b.weight: 76.94,group: a,1: 155,2: 160,3: 165,total: 165,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,mctaggart cameron david,nzl,"born: sep 30, 1997",b.weight: 76.78,group: a,1: 150,2: -156,3: 156,total: 156,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,katz daniel maurice,aus,"born: jun 09, 1990",b.weight: 76.31,group: a,1: -155,2: 155,3: -160,total: 155,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,smith cameron james,nzl,"born: mar 22, 1992",b.weight: 76.43,group: a,1: -143,2: 143,3: -150,total: 143,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,menke petrillo,nru,"born: jul 16, 1998",b.weight: 76.15,group: a,1: 131,2: -140,3: 140,total: 140,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,tabaroua taretiita baraniko,kir,"born: nov 29, 1994",b.weight: 76.66,group: a,1: 166,2: 171,3: -176,total: 171,77kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,mohamad fazrul azrie bin mohdad,mas,"born: aug 27, 1995",b.weight: 76.80,group: a,snatch: 138,ci&jerk: 174,total: 312,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 2,etoundi francois,aus,"born: oct 06, 1984",b.weight: 76.44,group: a,snatch: 136,ci&jerk: 170,total: 306,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 3,tabaroua taretiita baraniko,kir,"born: nov 29, 1994",b.weight: 76.66,group: a,snatch: 132,ci&jerk: 171,total: 303,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 4,udia toua,png,"born: dec 07, 1992",b.weight: 76.94,group: a,snatch: 120,ci&jerk: 165,total: 285,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 5,mctaggart cameron david,nzl,"born: sep 30, 1997",b.weight: 76.78,group: a,snatch: 125,ci&jerk: 156,total: 281,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 6,katz daniel maurice,aus,"born: jun 09, 1990",b.weight: 76.31,group: a,snatch: 125,ci&jerk: 155,total: 280,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 7,smith cameron james,nzl,"born: mar 22, 1992",b.weight: 76.43,group: a,snatch: 112,ci&jerk: 143,total: 255,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 8,cain isaiah,nru,"born: dec 02, 1996",b.weight: 74.86,group: a,snatch: 104,ci&jerk: 140,total: 244,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 9,menke petrillo,nru,"born: jul 16, 1998",b.weight: 76.15,group: a,snatch: 100,ci&jerk: 140,total: 240,,77kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,aliklik ika,nru,"born: sep 16, 1985",b.weight: 81.12,group: a,1: 110,2: 115,3: 120,total: 120,85kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,opeloge petunu,sam,"born: jun 27, 1994",b.weight: 84.72,group: a,1: -129,2: 129,3: 135,total: 135,85kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,larkins liam peter,aus,"born: sep 12, 1993",b.weight: 84.72,group: a,1: 118,2: 123,3: 126,total: 126,85kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,aliklik ika,nru,"born: sep 16, 1985",b.weight: 81.12,group: a,1: 145,2: 150,3: -155,total: 150,85kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,opeloge petunu,sam,"born: jun 27, 1994",b.weight: 84.72,group: a,1: 165,2: 172,3: -180,total: 172,85kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,larkins liam peter,aus,"born: sep 12, 1993",b.weight: 84.72,group: a,1: 150,2: 158,3: -168,total: 158,85kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,opeloge petunu,sam,"born: jun 27, 1994",b.weight: 84.72,group: a,snatch: 135,ci&jerk: 172,total: 307,,85kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 2,larkins liam peter,aus,"born: sep 12, 1993",b.weight: 84.72,group: a,snatch: 126,ci&jerk: 158,total: 284,,85kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 3,aliklik ika,nru,"born: sep 16, 1985",b.weight: 81.12,group: a,snatch: 120,ci&jerk: 150,total: 270,,85kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,leuo siaosi,sam,"born: oct 26, 1992",b.weight: 93.81,group: a,1: 142,2: 146,3: -150,total: 146,94kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,sekone-fraser douglas liva,nzl,"born: sep 12, 1991",b.weight: 92.09,group: a,1: 130,2: 137,3: 140,total: 140,94kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,ribouem simplice,aus,"born: dec 05, 1982",b.weight: 93.12,group: a,1: 140,2: -145,3: 146,total: 146,94kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,petelo koriata,sam,"born: sep 13, 1991",b.weight: 92.58,group: a,1: -142,2: -142,3: 142,total: 142,94kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,leuo siaosi,sam,"born: oct 26, 1992",b.weight: 93.81,group: a,1: 181,2: 183,3: 187,total: 187,94kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,sekone-fraser douglas liva,nzl,"born: sep 12, 1991",b.weight: 92.09,group: a,1: 160,2: 167,3: -170,total: 167,94kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,ribouem simplice,aus,"born: dec 05, 1982",b.weight: 93.12,group: a,1: 175,2: -182,3: -182,total: 175,94kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,petelo koriata,sam,"born: sep 13, 1991",b.weight: 92.58,group: a,1: 181,2: -186,3: 187,total: 187,94kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,leuo siaosi,sam,"born: oct 26, 1992",b.weight: 93.81,group: a,snatch: 146,ci&jerk: 187,total: 333,,94kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 2,petelo koriata,sam,"born: sep 13, 1991",b.weight: 92.58,group: a,snatch: 142,ci&jerk: 187,total: 329,,94kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 3,ribouem simplice,aus,"born: dec 05, 1982",b.weight: 93.12,group: a,snatch: 146,ci&jerk: 175,total: 321,,94kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 4,sekone-fraser douglas liva,nzl,"born: sep 12, 1991",b.weight: 92.09,group: a,snatch: 140,ci&jerk: 167,total: 307,,94kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,grgurevic zac adam,aus,"born: feb 20, 1991",b.weight: 104.37,group: a,1: 137,2: 142,3: -145,total: 142,105kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,jones richard,nzl,"born: jan 01, 1986",b.weight: 104.85,group: a,1: -142,2: 142,3: -146,total: 142,105kgmen,snatch,AUSTRALIAN INTERNATIONAL
