rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,andreou andreas,nt,"born: jan 01, 1973",b.weight: 76.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 95,77kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,peter yukio,nru,"born: jan 29, 1984",b.weight: 76.70,group: a,snatch: 153,ci&jerk: 196,total: 349,,77kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,vueti josefa atekini,fij,"born: feb 06, 1979",b.weight: 74.50,group: a,snatch: 121,ci&jerk: 150,total: 271,,77kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 3,perive toafitu,sam,"born: jan 07, 1985",b.weight: 70.50,group: a,snatch: 103,ci&jerk: 150,total: 253,,77kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 4,lagikula igor tasitolo,ncl,"born: jun 06, 1993",b.weight: 75.80,group: a,snatch: 96,ci&jerk: 115,total: 211,,77kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 5,andreou andreas,nt,"born: jan 01, 1973",b.weight: 76.40,group: a,snatch: 77,ci&jerk: 95,total: 172,,77kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,ribouem simplice,aus,"born: dec 05, 1982",b.weight: 84.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 151,85kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,scott taylor,aus,"born: jan 01, 1989",b.weight: 82.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,85kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,lourenco da costa,tls,"born: may 13, 1983",b.weight: 81.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 75,85kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,ribouem simplice,aus,"born: dec 05, 1982",b.weight: 84.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 190,85kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,scott taylor,aus,"born: jan 01, 1989",b.weight: 82.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 112,85kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,lourenco da costa,tls,"born: may 13, 1983",b.weight: 81.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,85kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,ribouem simplice,aus,"born: dec 05, 1982",b.weight: 84.50,group: a,snatch: 151,ci&jerk: 190,total: 341,,85kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,scott taylor,aus,"born: jan 01, 1989",b.weight: 82.50,group: a,snatch: 90,ci&jerk: 112,total: 202,,85kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 3,lourenco da costa,tls,"born: may 13, 1983",b.weight: 81.80,group: a,snatch: 75,ci&jerk: 90,total: 165,,85kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,petolo lagikula,ncl,"born: jan 01, 1994",b.weight: 85.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 76,94kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,tiakia p. simon,niu,"born: oct 01, 1992",b.weight: 90.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 70,94kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,katoatau david,kir,"born: jul 17, 1984",b.weight: 88.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 130,94kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,michael pileggi,wal,"born: jan 01, 1975",b.weight: 93.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 130,94kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,alosio fatoga,ncl,"born: jan 01, 1990",b.weight: 91.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 95,94kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,petolo lagikula,ncl,"born: jan 01, 1994",b.weight: 85.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 95,94kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,tiakia p. simon,niu,"born: oct 01, 1992",b.weight: 90.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 97,94kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,katoatau david,kir,"born: jul 17, 1984",b.weight: 88.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 175,94kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,michael pileggi,wal,"born: jan 01, 1975",b.weight: 93.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 154,94kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,alosio fatoga,ncl,"born: jan 01, 1990",b.weight: 91.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 126,94kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,katoatau david,kir,"born: jul 17, 1984",b.weight: 88.40,group: a,snatch: 130,ci&jerk: 175,total: 305,,94kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,michael pileggi,wal,"born: jan 01, 1975",b.weight: 93.90,group: a,snatch: 130,ci&jerk: 154,total: 284,,94kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
