rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 5,falmed fidelis,fsm,"born: dec 08, 1993",b.weight: 68.17,group: a,snatch: 71,ci&jerk: 95,total: 166,,69kgmen,total,2009 PACIFIC MINI GAMES
rank: ---,perive toafitu,sam,"born: jan 07, 1985",b.weight: 67.70,group: a,snatch: 111,ci&jerk: ---,total: ---,,69kgmen,total,2009 PACIFIC MINI GAMES
rank: ---,joseph kai,fij,"born: jan 01, 1976",b.weight: 74.98,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,riley pahio,tah,"born: jan 01, 1993",b.weight: 72.31,group: a,1: 0.0,2: 0.0,3: 0.0,total: 60,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,jason kbay galam,fsm,"born: jan 01, 1987",b.weight: 76.24,group: a,1: 0.0,2: 0.0,3: 0.0,total: 70,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,pita tongia,tga,"born: jan 01, 1987",b.weight: 75.56,group: a,1: 0.0,2: 0.0,3: 0.0,total: 75,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,faagu saumaleato,asa,"born: jan 16, 1994",b.weight: 75.72,group: a,1: 0.0,2: 0.0,3: 0.0,total: 82,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,tatonga taubena,kir,"born: aug 23, 1990",b.weight: 73.16,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,faauliuli faavae,sam,"born: may 12, 1983",b.weight: 76.59,group: a,1: 0.0,2: 0.0,3: 0.0,total: 126,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,vueti josefa atekini,fij,"born: feb 06, 1979",b.weight: 76.16,group: a,1: 0.0,2: 0.0,3: 0.0,total: 125,77kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,joseph kai,fij,"born: jan 01, 1976",b.weight: 74.98,group: a,1: 0.0,2: 0.0,3: 0.0,total: 124,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,riley pahio,tah,"born: jan 01, 1993",b.weight: 72.31,group: a,1: 0.0,2: 0.0,3: 0.0,total: 65,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,jason kbay galam,fsm,"born: jan 01, 1987",b.weight: 76.24,group: a,1: 0.0,2: 0.0,3: 0.0,total: 82,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,pita tongia,tga,"born: jan 01, 1987",b.weight: 75.56,group: a,1: 0.0,2: 0.0,3: 0.0,total: 87,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,faagu saumaleato,asa,"born: jan 16, 1994",b.weight: 75.72,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,tatonga taubena,kir,"born: aug 23, 1990",b.weight: 73.16,group: a,1: 0.0,2: 0.0,3: 0.0,total: 125,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,faauliuli faavae,sam,"born: may 12, 1983",b.weight: 76.59,group: a,1: 0.0,2: 0.0,3: 0.0,total: 161,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,vueti josefa atekini,fij,"born: feb 06, 1979",b.weight: 76.16,group: a,1: 0.0,2: 0.0,3: 0.0,total: 167,77kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: 1,vueti josefa atekini,fij,"born: feb 06, 1979",b.weight: 76.16,group: a,snatch: 125,ci&jerk: 167,total: 292,,77kgmen,total,2009 PACIFIC MINI GAMES
rank: 2,faauliuli faavae,sam,"born: may 12, 1983",b.weight: 76.59,group: a,snatch: 126,ci&jerk: 161,total: 287,,77kgmen,total,2009 PACIFIC MINI GAMES
rank: 3,tatonga taubena,kir,"born: aug 23, 1990",b.weight: 73.16,group: a,snatch: 110,ci&jerk: 125,total: 235,,77kgmen,total,2009 PACIFIC MINI GAMES
rank: 4,joseph kai,fij,"born: jan 01, 1976",b.weight: 74.98,group: a,snatch: 90,ci&jerk: 124,total: 214,,77kgmen,total,2009 PACIFIC MINI GAMES
