rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 5,BATISTA VALDESPINO Juan Abdiel,PAN,"Born: May 27, 1990",B.weight: 68.60,Group: A,1: 145,2: 150,3: 153,Total: 153,69kgMen,CleanJerk,400
Rank: 6,CARDENAS ESTRADA Jorge Adan,MEX,"Born: Apr 21, 1997",B.weight: 68.70,Group: A,1: 146,2: -151,3: -151,Total: 146,69kgMen,CleanJerk,400
Rank: 7,HERNANDEZ FLORES Jorge Neptali,HON,"Born: Mar 06, 1997",B.weight: 68.80,Group: A,1: 145,2: -150,3: -151,Total: 145,69kgMen,CleanJerk,400
Rank: 8,MENDEZ YE Henry Geovany,GUA,"Born: Mar 15, 1999",B.weight: 67.10,Group: A,1: 140,2: 145,3: -150,Total: 145,69kgMen,CleanJerk,400
Rank: 9,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 66.00,Group: A,1: 140,2: -145,3: 145,Total: 145,69kgMen,CleanJerk,400
Rank: 10,TENORIO MARADIAGA Taylor Jesus,NCA,"Born: Dec 21, 1990",B.weight: 67.90,Group: A,1: 125,2: 133,3: -138,Total: 133,69kgMen,CleanJerk,400
Rank: 11,MEDINA CRUZ Lemuel Admell,PUR,"Born: Sep 18, 1995",B.weight: 68.70,Group: A,1: 130,2: -138,3: -138,Total: 130,69kgMen,CleanJerk,400
Rank: 12,UMANA GUEVARA Jose Trinidad,ESA,"Born: Mar 05, 1999",B.weight: 69.00,Group: A,1: 120,2: 125,3: 130,Total: 130,69kgMen,CleanJerk,400
Rank: 13,CARVAJAL SANCHEZ Esteban Francisco,CRC,"Born: Aug 02, 1992",B.weight: 68.50,Group: A,1: 116,2: 121,3: 126,Total: 126,69kgMen,CleanJerk,400
Rank: 14,SANDOVAL FRANCO Horacio Virgilio,PAN,"Born: Feb 04, 2000",B.weight: 68.60,Group: A,1: -123,2: 123,3: -127,Total: 123,69kgMen,CleanJerk,400
Rank: 15,CASTILLO Jesus,HON,"Born: Oct 14, 1999",B.weight: 68.40,Group: A,1: 110,2: 115,3: 120,Total: 120,69kgMen,CleanJerk,400
Rank: 1,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.90,Group: A,Snatch: 139,CI&Jerk: 175,Total: 314,,69kgMen,Total,400
Rank: 2,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 68.90,Group: A,Snatch: 140,CI&Jerk: 170,Total: 310,,69kgMen,Total,400
Rank: 3,CEDENO MEJIA Julio Cesar,DOM,"Born: Oct 16, 1992",B.weight: 68.50,Group: A,Snatch: 131,CI&Jerk: 164,Total: 295,,69kgMen,Total,400
Rank: 4,ROSARIO GARCIA Jean Carlos,DOM,"Born: Feb 25, 1995",B.weight: 68.70,Group: A,Snatch: 123,CI&Jerk: 156,Total: 279,,69kgMen,Total,400
Rank: 5,CARDENAS ESTRADA Jorge Adan,MEX,"Born: Apr 21, 1997",B.weight: 68.70,Group: A,Snatch: 132,CI&Jerk: 146,Total: 278,,69kgMen,Total,400
Rank: 6,BATISTA VALDESPINO Juan Abdiel,PAN,"Born: May 27, 1990",B.weight: 68.60,Group: A,Snatch: 122,CI&Jerk: 153,Total: 275,,69kgMen,Total,400
Rank: 7,HERNANDEZ FLORES Jorge Neptali,HON,"Born: Mar 06, 1997",B.weight: 68.80,Group: A,Snatch: 118,CI&Jerk: 145,Total: 263,,69kgMen,Total,400
Rank: 8,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 66.00,Group: A,Snatch: 115,CI&Jerk: 145,Total: 260,,69kgMen,Total,400
Rank: 9,MENDEZ YE Henry Geovany,GUA,"Born: Mar 15, 1999",B.weight: 67.10,Group: A,Snatch: 108,CI&Jerk: 145,Total: 253,,69kgMen,Total,400
Rank: 10,TENORIO MARADIAGA Taylor Jesus,NCA,"Born: Dec 21, 1990",B.weight: 67.90,Group: A,Snatch: 111,CI&Jerk: 133,Total: 244,,69kgMen,Total,400
Rank: 11,MEDINA CRUZ Lemuel Admell,PUR,"Born: Sep 18, 1995",B.weight: 68.70,Group: A,Snatch: 110,CI&Jerk: 130,Total: 240,,69kgMen,Total,400
Rank: 12,UMANA GUEVARA Jose Trinidad,ESA,"Born: Mar 05, 1999",B.weight: 69.00,Group: A,Snatch: 105,CI&Jerk: 130,Total: 235,,69kgMen,Total,400
Rank: 13,SANDOVAL FRANCO Horacio Virgilio,PAN,"Born: Feb 04, 2000",B.weight: 68.60,Group: A,Snatch: 108,CI&Jerk: 123,Total: 231,,69kgMen,Total,400
Rank: 14,CARVAJAL SANCHEZ Esteban Francisco,CRC,"Born: Aug 02, 1992",B.weight: 68.50,Group: A,Snatch: 103,CI&Jerk: 126,Total: 229,,69kgMen,Total,400
