rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,DETENAMO Itte,NRU,"Sep 22, 1986",153.18,A,-175,-175,175,175,+105kgMen,Snatch,124,True
2,PERA Samuel Raphael,COK,"Mar 11, 1989",127.72,A,140,150,-160,150,+105kgMen,Snatch,124,True
3,NEMANI Daniel,NIU,"Apr 10, 1981",137.32,A,135,-140,142,142,+105kgMen,Snatch,124,True
4,ABD RASHID Abdul Azim Najmi,MAS,"Aug 07, 1986",136.90,A,140,-150,-150,140,+105kgMen,Snatch,124,True
5,SANDEEP Kumar,IND,"Jan 01, 1980",118.86,A,132,137,-140,137,+105kgMen,Snatch,124,True
6,VOMPU Prabhakar,IND,"Dec 29, 1991",108.94,A,122,127,130,130,+105kgMen,Snatch,124,True
7,POILAGI Michel,NCL,"Apr 25, 1995",116.28,A,60,67,- 75,67,+105kgMen,Snatch,124,True
1,DETENAMO Itte,NRU,"Sep 22, 1986",153.18,A,210,220,228,228,+105kgMen,CleanJerk,124,True
2,PERA Samuel Raphael,COK,"Mar 11, 1989",127.72,A,170,180,190,190,+105kgMen,CleanJerk,124,True
3,SANDEEP Kumar,IND,"Jan 01, 1980",118.86,A,170,185,-190,185,+105kgMen,CleanJerk,124,True
4,ABD RASHID Abdul Azim Najmi,MAS,"Aug 07, 1986",136.90,A,175,182,-185,182,+105kgMen,CleanJerk,124,True
5,NEMANI Daniel,NIU,"Apr 10, 1981",137.32,A,166,171,-176,171,+105kgMen,CleanJerk,124,True
6,VOMPU Prabhakar,IND,"Dec 29, 1991",108.94,A,156,160,170,170,+105kgMen,CleanJerk,124,True
7,POILAGI Michel,NCL,"Apr 25, 1995",116.28,A,75,80,85,85,+105kgMen,CleanJerk,124,True
1,DETENAMO Itte,NRU,"Sep 22, 1986",153.18,A,175,228,403,,+105kgMen,Total,124,True
2,PERA Samuel Raphael,COK,"Mar 11, 1989",127.72,A,150,190,340,,+105kgMen,Total,124,True
3,SANDEEP Kumar,IND,"Jan 01, 1980",118.86,A,137,185,322,,+105kgMen,Total,124,True
4,ABD RASHID Abdul Azim Najmi,MAS,"Aug 07, 1986",136.90,A,140,182,322,,+105kgMen,Total,124,True
5,NEMANI Daniel,NIU,"Apr 10, 1981",137.32,A,142,171,313,,+105kgMen,Total,124,True
6,VOMPU Prabhakar,IND,"Dec 29, 1991",108.94,A,130,170,300,,+105kgMen,Total,124,True
7,POILAGI Michel,NCL,"Apr 25, 1995",116.28,A,67,85,152,,+105kgMen,Total,124,True
1,AZIZAH Binti Fadzil,MAS,"Jan 14, 1991",47.98,A,65,- 68,68,68,48kgWomen,Snatch,124,True
2,KHUMUKCHAM Sanjita Chanu,IND,"Jan 02, 1994",47.62,A,- 62,62,65,65,48kgWomen,Snatch,124,True
