rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,LU Haojie,CHN,"Born: Aug 03, 1990",B.weight: 76.63,Group: A,1: 180,2: ---,3: ---,Total: 180,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,KIM Yoon-Han,KOR,"Born: Feb 15, 1985",B.weight: 76.32,Group: A,1: 170,2: 173,3: -177,Total: 173,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,ASRAROV Batyr,KAZ,"Born: Apr 11, 1993",B.weight: 76.76,Group: A,1: -167,2: -172,3: 172,Total: 172,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,MEREDOV Aman,TKM,"Born: Jan 03, 1990",B.weight: 76.95,Group: A,1: 165,2: 170,3: -172,Total: 170,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 5,ZHAPAROV Zhalil,KGZ,"Born: Jun 15, 1993",B.weight: 76.65,Group: A,1: 148,2: 155,3: -160,Total: 155,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 6,SANGOV Asomuddin,TJK,"Born: Feb 03, 1989",B.weight: 76.93,Group: A,1: 135,2: -140,3: 140,Total: 140,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 7,RUSTAM KHIL Esmatullah,AFG,"Born: Apr 24, 1989",B.weight: 76.65,Group: A,1: 130,2: 136,3: -145,Total: 136,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: ---,PARK Jonggeol,KOR,"Born: Mar 20, 1983",B.weight: 76.59,Group: A,1: -171,2: -171,3: ---,Total: ---,77kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,LU Haojie,CHN,"Born: Aug 03, 1990",B.weight: 76.63,Group: A,Snatch: 160,CI&Jerk: 180,Total: 340,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,ASRAROV Batyr,KAZ,"Born: Apr 11, 1993",B.weight: 76.76,Group: A,Snatch: 136,CI&Jerk: 172,Total: 308,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
