rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
7,ROUMI Essa Saleh S S,QAT,"Dec 13, 1984",74.60,A,76,95,171,,77kgMen,Total,201,True
8,ALYAZIDI Salah Mohammed N,QAT,"Aug 27, 1986",74.10,A,75,95,170,,77kgMen,Total,201,True
9,CHAEHOI Houdjadji,COM,"Jan 25, 1973",76.40,A,67,91,158,,77kgMen,Total,201,True
---,SARHAN Nizar,TUN,"Jun 13, 1989",76.40,A,142,---,---,,77kgMen,Total,201,True
---,AL HAMAD Husain,KUW,"Oct 14, 1986",76.20,A,---,---,---,,77kgMen,Total,201,True
1,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",84.60,A,153,160,162,162,85kgMen,Snatch,201,True
2,ABDELAZIM Tarek Yehia Fouad,EGY,"May 18, 1987",82.20,A,150,-157,157,157,85kgMen,Snatch,201,True
3,ELKEKLI Ali Moftah Said,LBA,"Sep 04, 1989",83.50,A,-150,150,---,150,85kgMen,Snatch,201,True
4,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Jan 01, 1990",81.70,A,141,-148,148,148,85kgMen,Snatch,201,True
5,BAHLOUL Rami,TUN,"Jul 29, 1991",78.20,A,140,145,-150,145,85kgMen,Snatch,201,True
6,MEKKI Abdallah,ALG,"Aug 17, 1985",83.40,A,141,-146,-146,141,85kgMen,Snatch,201,True
7,KAABI Saif Adil Jumaah,IRQ,"Jul 04, 1992",82.70,A,-135,135,-139,135,85kgMen,Snatch,201,True
8,ALMULAD Mustafa R,KSA,"Jul 01, 1989",83.90,A,-134,-134,134,134,85kgMen,Snatch,201,True
9,YAQOUB Yousef,KUW,"Mar 14, 1990",84.60,A,112,117,120,120,85kgMen,Snatch,201,True
10,ISMAIL Ismail,UAE,"May 12, 1989",84.40,A,110,-115,117,117,85kgMen,Snatch,201,True
11,AWLADTHANI Ibrahim,OMA,"Oct 21, 1983",83.80,A,-105,105,115,115,85kgMen,Snatch,201,True
12,ADAM Kames Musa,SUD,"Sep 25, 1985",84.20,A,85,91,-95,91,85kgMen,Snatch,201,True
13,MUSA Saleh Ahmad,QAT,"May 24, 1983",78.60,A,81,85,-90,85,85kgMen,Snatch,201,True
---,ABOUDI Mohammad Nabeel Bahjat,JOR,"Nov 23, 1989",84.00,A,-140,-140,-140,---,85kgMen,Snatch,201,True
1,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",84.60,A,190,200,-204,200,85kgMen,CleanJerk,201,True
2,ABDELAZIM Tarek Yehia Fouad,EGY,"May 18, 1987",82.20,A,190,-195,196,196,85kgMen,CleanJerk,201,True
3,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Jan 01, 1990",81.70,A,187,-194,195,195,85kgMen,CleanJerk,201,True
4,ELKEKLI Ali Moftah Said,LBA,"Sep 04, 1989",83.50,A,185,192,-196,192,85kgMen,CleanJerk,201,True
5,BAHLOUL Rami,TUN,"Jul 29, 1991",78.20,A,170,-180,180,180,85kgMen,CleanJerk,201,True
6,KAABI Saif Adil Jumaah,IRQ,"Jul 04, 1992",82.70,A,171,176,180,180,85kgMen,CleanJerk,201,True
7,MEKKI Abdallah,ALG,"Aug 17, 1985",83.40,A,175,-180,-185,175,85kgMen,CleanJerk,201,True
8,ALMULAD Mustafa R,KSA,"Jul 01, 1989",83.90,A,171,-178,-178,171,85kgMen,CleanJerk,201,True
9,AWLADTHANI Ibrahim,OMA,"Oct 21, 1983",83.80,A,147,155,-161,155,85kgMen,CleanJerk,201,True
10,YAQOUB Yousef,KUW,"Mar 14, 1990",84.60,A,150,155,-162,155,85kgMen,CleanJerk,201,True
11,ISMAIL Ismail,UAE,"May 12, 1989",84.40,A,-140,140,-150,140,85kgMen,CleanJerk,201,True
12,ADAM Kames Musa,SUD,"Sep 25, 1985",84.20,A,110,-115,115,115,85kgMen,CleanJerk,201,True
13,MUSA Saleh Ahmad,QAT,"May 24, 1983",78.60,A,100,105,-111,105,85kgMen,CleanJerk,201,True
---,ABOUDI Mohammad Nabeel Bahjat,JOR,"Nov 23, 1989",84.00,A,---,---,---,---,85kgMen,CleanJerk,201,True
1,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",84.60,A,162,200,362,,85kgMen,Total,201,True
2,ABDELAZIM Tarek Yehia Fouad,EGY,"May 18, 1987",82.20,A,157,196,353,,85kgMen,Total,201,True
3,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Jan 01, 1990",81.70,A,148,195,343,,85kgMen,Total,201,True
4,ELKEKLI Ali Moftah Said,LBA,"Sep 04, 1989",83.50,A,150,192,342,,85kgMen,Total,201,True
5,BAHLOUL Rami,TUN,"Jul 29, 1991",78.20,A,145,180,325,,85kgMen,Total,201,True
6,MEKKI Abdallah,ALG,"Aug 17, 1985",83.40,A,141,175,316,,85kgMen,Total,201,True
7,KAABI Saif Adil Jumaah,IRQ,"Jul 04, 1992",82.70,A,135,180,315,,85kgMen,Total,201,True
8,ALMULAD Mustafa R,KSA,"Jul 01, 1989",83.90,A,134,171,305,,85kgMen,Total,201,True
9,YAQOUB Yousef,KUW,"Mar 14, 1990",84.60,A,120,155,275,,85kgMen,Total,201,True
10,AWLADTHANI Ibrahim,OMA,"Oct 21, 1983",83.80,A,115,155,270,,85kgMen,Total,201,True
11,ISMAIL Ismail,UAE,"May 12, 1989",84.40,A,117,140,257,,85kgMen,Total,201,True
12,ADAM Kames Musa,SUD,"Sep 25, 1985",84.20,A,91,115,206,,85kgMen,Total,201,True
13,MUSA Saleh Ahmad,QAT,"May 24, 1983",78.60,A,85,105,190,,85kgMen,Total,201,True
---,ABOUDI Mohammad Nabeel Bahjat,JOR,"Nov 23, 1989",84.00,A,---,---,---,,85kgMen,Total,201,True
1,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",93.80,A,155,163,-171,163,94kgMen,Snatch,201,True
2,DOGHMANE Mohamed Amine,TUN,"May 11, 1991",92.00,A,145,-150,151,151,94kgMen,Snatch,201,True
3,ELWADDANI Abdulmoneim,LBA,"Sep 06, 1991",92.00,A,140,145,150,150,94kgMen,Snatch,201,True
4,AL-TAMEEMI Riyadh,IRQ,"Apr 23, 1985",92.10,A,145,150,-152,150,94kgMen,Snatch,201,True
5,ALQAISOUM Abbas Abdrabalhussain A,KSA,"Oct 31, 1980",92.00,A,-145,145,-151,145,94kgMen,Snatch,201,True
6,ABUKHALIA Hamza,LBA,"Jan 01, 1980",89.80,A,140,-145,-145,140,94kgMen,Snatch,201,True
7,TARHA Ahmad,LBN,"Jan 01, 1987",85.80,A,-121,121,130,130,94kgMen,Snatch,201,True
8,MAZAMEL Khamis Eissa Koko,SUD,"Dec 02, 1986",92.60,A,126,-130,-130,126,94kgMen,Snatch,201,True
9,QALAJA Sakher,PLE,"May 08, 1985",93.00,A,-125,125,-131,125,94kgMen,Snatch,201,True
10,ALOTAIBI Hamid,KUW,"May 13, 1980",89.20,A,105,-115,121,121,94kgMen,Snatch,201,True
1,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",93.80,A,190,---,---,190,94kgMen,CleanJerk,201,True
2,DOGHMANE Mohamed Amine,TUN,"May 11, 1991",92.00,A,175,181,185,185,94kgMen,CleanJerk,201,True
3,AL-TAMEEMI Riyadh,IRQ,"Apr 23, 1985",92.10,A,185,-187,-187,185,94kgMen,CleanJerk,201,True
4,ALQAISOUM Abbas Abdrabalhussain A,KSA,"Oct 31, 1980",92.00,A,-176,176,182,182,94kgMen,CleanJerk,201,True
5,ELWADDANI Abdulmoneim,LBA,"Sep 06, 1991",92.00,A,175,180,-186,180,94kgMen,CleanJerk,201,True
6,ABUKHALIA Hamza,LBA,"Jan 01, 1980",89.80,A,170,-180,-190,170,94kgMen,CleanJerk,201,True
7,QALAJA Sakher,PLE,"May 08, 1985",93.00,A,-160,-161,161,161,94kgMen,CleanJerk,201,True
8,TARHA Ahmad,LBN,"Jan 01, 1987",85.80,A,-145,145,150,150,94kgMen,CleanJerk,201,True
9,MAZAMEL Khamis Eissa Koko,SUD,"Dec 02, 1986",92.60,A,141,-151,-151,141,94kgMen,CleanJerk,201,True
10,ALOTAIBI Hamid,KUW,"May 13, 1980",89.20,A,140,-151,-151,140,94kgMen,CleanJerk,201,True
1,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",93.80,A,163,190,353,,94kgMen,Total,201,True
2,DOGHMANE Mohamed Amine,TUN,"May 11, 1991",92.00,A,151,185,336,,94kgMen,Total,201,True
3,AL-TAMEEMI Riyadh,IRQ,"Apr 23, 1985",92.10,A,150,185,335,,94kgMen,Total,201,True
4,ELWADDANI Abdulmoneim,LBA,"Sep 06, 1991",92.00,A,150,180,330,,94kgMen,Total,201,True
5,ALQAISOUM Abbas Abdrabalhussain A,KSA,"Oct 31, 1980",92.00,A,145,182,327,,94kgMen,Total,201,True
6,ABUKHALIA Hamza,LBA,"Jan 01, 1980",89.80,A,140,170,310,,94kgMen,Total,201,True
7,QALAJA Sakher,PLE,"May 08, 1985",93.00,A,125,161,286,,94kgMen,Total,201,True
8,TARHA Ahmad,LBN,"Jan 01, 1987",85.80,A,130,150,280,,94kgMen,Total,201,True
9,MAZAMEL Khamis Eissa Koko,SUD,"Dec 02, 1986",92.60,A,126,141,267,,94kgMen,Total,201,True
