rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: ---,CONRAD Darryl Bernard,CAN,"Born: Nov 04, 1984",B.weight: 76.39,Group: A,Snatch: 128,CI&Jerk: ---,Total: ---,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: ---,NUNEZ QUESADA Yadier,CUB,"Born: Dec 06, 1991",B.weight: 83.86,Group: A,1: 155,2: 160,3: 163,Total: 163,85kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,RUIZ Juan,COL,"Born: Oct 23, 1986",B.weight: 84.34,Group: A,1: 150,2: 154,3: 157,Total: 157,85kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,HERNANDEZ PAUMIER Yoelmis,CUB,"Born: Apr 25, 1986",B.weight: 84.48,Group: A,1: 156,2: 160,3: 164,Total: 164,85kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,PLAMONDON Pascal,CAN,"Born: Dec 12, 1992",B.weight: 84.70,Group: A,1: 150,2: 154,3: 157,Total: 157,85kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,BALZA GARCIA Renson Rafael,VEN,"Born: Aug 09, 1987",B.weight: 83.96,Group: A,1: 150,2: 155,3: 157,Total: 157,85kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,SANTAVY Boady Robert,CAN,"Born: May 22, 1997",B.weight: 84.35,Group: A,1: 141,2: 146,3: -148,Total: 146,85kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,NUNEZ QUESADA Yadier,CUB,"Born: Dec 06, 1991",B.weight: 83.86,Group: A,1: 195,2: -201,3: 201,Total: 201,85kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,RUIZ Juan,COL,"Born: Oct 23, 1986",B.weight: 84.34,Group: A,1: 190,2: -195,3: -203,Total: 190,85kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,HERNANDEZ PAUMIER Yoelmis,CUB,"Born: Apr 25, 1986",B.weight: 84.48,Group: A,1: 200,2: 206,3: -212,Total: 206,85kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,PLAMONDON Pascal,CAN,"Born: Dec 12, 1992",B.weight: 84.70,Group: A,1: 186,2: -191,3: -191,Total: 186,85kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,BALZA GARCIA Renson Rafael,VEN,"Born: Aug 09, 1987",B.weight: 83.96,Group: A,1: -185,2: 185,3: -191,Total: 185,85kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,SANTAVY Boady Robert,CAN,"Born: May 22, 1997",B.weight: 84.35,Group: A,1: 171,2: 176,3: -180,Total: 176,85kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: 1,HERNANDEZ PAUMIER Yoelmis,CUB,"Born: Apr 25, 1986",B.weight: 84.48,Group: A,Snatch: 164,CI&Jerk: 206,Total: 370,,85kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 2,NUNEZ QUESADA Yadier,CUB,"Born: Dec 06, 1991",B.weight: 83.86,Group: A,Snatch: 163,CI&Jerk: 201,Total: 364,,85kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 3,RUIZ Juan,COL,"Born: Oct 23, 1986",B.weight: 84.34,Group: A,Snatch: 157,CI&Jerk: 190,Total: 347,,85kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 4,PLAMONDON Pascal,CAN,"Born: Dec 12, 1992",B.weight: 84.70,Group: A,Snatch: 157,CI&Jerk: 186,Total: 343,,85kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 5,BALZA GARCIA Renson Rafael,VEN,"Born: Aug 09, 1987",B.weight: 83.96,Group: A,Snatch: 157,CI&Jerk: 185,Total: 342,,85kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 6,SANTAVY Boady Robert,CAN,"Born: May 22, 1997",B.weight: 84.35,Group: A,Snatch: 146,CI&Jerk: 176,Total: 322,,85kgMen,Total,2015 PAN AMERICAN GAMES
Rank: ---,PALACIOS Ivan,ARG,"Born: Jul 13, 1991",B.weight: 92.98,Group: A,1: 145,2: -148,3: -148,Total: 145,94kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,MARQUEZ PARRA Herbys Charlys,VEN,"Born: Dec 01, 1980",B.weight: 93.64,Group: A,1: 150,2: -155,3: 155,Total: 155,94kgMen,Snatch,2015 PAN AMERICAN GAMES
