rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
5,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.95,A,140,-144,-145,140,109kgMen,Snatch,456,False
1,MAO Sanele,SAM,"Sep 09, 1985",107.25,A,200,-210,-215,200,109kgMen,CleanJerk,456,False
2,JUNGBLUT Tanumafili Malietoa,ASA,"Jun 10, 1990",108.90,A,180,188,191,191,109kgMen,CleanJerk,456,False
3,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.95,A,-185,185,-194,185,109kgMen,CleanJerk,456,False
4,LYDEMENT Matthew Ryan,AUS,"Jan 15, 1994",107.30,A,175,-180,-180,175,109kgMen,CleanJerk,456,False
---,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",107.30,A,-185,-193,-193,---,109kgMen,CleanJerk,456,False
1,MAO Sanele,SAM,"Sep 09, 1985",107.25,A,160,200,360,,109kgMen,Total,456,False
2,JUNGBLUT Tanumafili Malietoa,ASA,"Jun 10, 1990",108.90,A,143,191,334,,109kgMen,Total,456,False
3,LYDEMENT Matthew Ryan,AUS,"Jan 15, 1994",107.30,A,158,175,333,,109kgMen,Total,456,False
4,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.95,A,140,185,325,,109kgMen,Total,456,False
---,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",107.30,A,142,---,---,,109kgMen,Total,456,False
1,SHI Yue-Shan,TPE,"Dec 27, 2001",44.88,A,50,53,-55,53,45kgWomen,Snatch,456,False
2,DIAZ Kateleen Marie,PHI,"Nov 07, 2003",44.86,A,45,50,-53,50,45kgWomen,Snatch,456,False
1,SHI Yue-Shan,TPE,"Dec 27, 2001",44.88,A,65,67,-70,67,45kgWomen,CleanJerk,456,False
2,DIAZ Kateleen Marie,PHI,"Nov 07, 2003",44.86,A,65,-70,-70,65,45kgWomen,CleanJerk,456,False
1,SHI Yue-Shan,TPE,"Dec 27, 2001",44.88,A,53,67,120,,45kgWomen,Total,456,False
2,DIAZ Kateleen Marie,PHI,"Nov 07, 2003",44.86,A,50,65,115,,45kgWomen,Total,456,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",49.00,A,63,-68,-68,63,49kgWomen,Snatch,456,False
2,STEPHENSON Alyce Patricia,AUS,"Dec 14, 1990",48.78,A,-60,-60,60,60,49kgWomen,Snatch,456,False
3,PICKRELL Stephanie Lee,AUS,"Feb 21, 2000",48.42,A,56,-59,59,59,49kgWomen,Snatch,456,False
1,STEPHENSON Alyce Patricia,AUS,"Dec 14, 1990",48.78,A,80,84,-86,84,49kgWomen,CleanJerk,456,False
2,TOUA Loa Dika,PNG,"Jun 23, 1984",49.00,A,82,-84,---,82,49kgWomen,CleanJerk,456,False
3,PICKRELL Stephanie Lee,AUS,"Feb 21, 2000",48.42,A,68,-72,-72,68,49kgWomen,CleanJerk,456,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",49.00,A,63,82,145,,49kgWomen,Total,456,False
2,STEPHENSON Alyce Patricia,AUS,"Dec 14, 1990",48.78,A,60,84,144,,49kgWomen,Total,456,False
3,PICKRELL Stephanie Lee,AUS,"Feb 21, 2000",48.42,A,59,68,127,,49kgWomen,Total,456,False
1,WARWICK Michaela-Ann Emily,AUS,"Mar 20, 1998",54.00,A,70,72,74,74,55kgWomen,Snatch,456,False
2,LIFU Mary Kini,SOL,"Oct 15, 1994",54.40,A,65,68,72,72,55kgWomen,Snatch,456,False
3,BARTER Mary Blesser,AUS,"Aug 16, 1987",54.94,A,60,64,67,67,55kgWomen,Snatch,456,False
4,HUYNH Le Minh Thu,AUS,"Dec 16, 1993",54.26,A,59,-64,-64,59,55kgWomen,Snatch,456,False
---,SHAWCROSS Holly Alyce,AUS,"Dec 26, 1986",54.74,A,-66,-66,-66,---,55kgWomen,Snatch,456,False
1,LIFU Mary Kini,SOL,"Oct 15, 1994",54.40,A,85,90,-92,90,55kgWomen,CleanJerk,456,False
2,BARTER Mary Blesser,AUS,"Aug 16, 1987",54.94,A,82,88,-96,88,55kgWomen,CleanJerk,456,False
3,WARWICK Michaela-Ann Emily,AUS,"Mar 20, 1998",54.00,A,80,-83,-83,80,55kgWomen,CleanJerk,456,False
