rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
5,DE ALMEIDA LINHARES Marley Faustino,BRA,"Feb 17, 1999",84.95,A,125,130,-133,130,85kgMen,Snatch,430,True
6,PRIETO Juan Jose,PAR,"Dec 12, 1998",79.45,A,-110,110,-117,110,85kgMen,Snatch,430,True
7,SALDIAS MOZOMBITE Roland David,BOL,"Jan 05, 1999",82.10,A,85,-90,-90,85,85kgMen,Snatch,430,True
1,MENDEZ PEREZ Arley,CHI,"Dec 31, 1993",84.70,A,200,-212,212,212,85kgMen,CleanJerk,430,True
2,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Oct 08, 1999",84.35,A,192,200,-202,200,85kgMen,CleanJerk,430,True
3,WORMALD CISTERNA Kevin Enrique,CHI,"Sep 11, 1996",84.25,A,175,180,184,184,85kgMen,CleanJerk,430,True
4,MALDONADO MUNOZ Gustavo Adolfo,COL,"Sep 12, 1997",78.95,A,175,182,-186,182,85kgMen,CleanJerk,430,True
5,DE ALMEIDA LINHARES Marley Faustino,BRA,"Feb 17, 1999",84.95,A,148,155,-160,155,85kgMen,CleanJerk,430,True
6,PRIETO Juan Jose,PAR,"Dec 12, 1998",79.45,A,125,130,140,140,85kgMen,CleanJerk,430,True
7,SALDIAS MOZOMBITE Roland David,BOL,"Jan 05, 1999",82.10,A,110,115,-118,115,85kgMen,CleanJerk,430,True
1,MENDEZ PEREZ Arley,CHI,"Dec 31, 1993",84.70,A,165,212,377,,85kgMen,Total,430,True
2,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Oct 08, 1999",84.35,A,160,200,360,,85kgMen,Total,430,True
3,WORMALD CISTERNA Kevin Enrique,CHI,"Sep 11, 1996",84.25,A,146,184,330,,85kgMen,Total,430,True
4,MALDONADO MUNOZ Gustavo Adolfo,COL,"Sep 12, 1997",78.95,A,145,182,327,,85kgMen,Total,430,True
5,DE ALMEIDA LINHARES Marley Faustino,BRA,"Feb 17, 1999",84.95,A,130,155,285,,85kgMen,Total,430,True
6,PRIETO Juan Jose,PAR,"Dec 12, 1998",79.45,A,110,140,250,,85kgMen,Total,430,True
7,SALDIAS MOZOMBITE Roland David,BOL,"Jan 05, 1999",82.10,A,85,115,200,,85kgMen,Total,430,True
1,RODALLEGAS CARVAJAL Brayan Santiago,COL,"Nov 15, 1997",85.20,A,159,164,-170,164,94kgMen,Snatch,430,True
2,ARIAS MOSQUERA Jeyson Alonso,VEN,"Sep 09, 1993",92.75,A,155,158,161,161,94kgMen,Snatch,430,True
3,FERRIN ARROYO Paul Alexander,ECU,"Oct 20, 1995",93.45,A,150,157,160,160,94kgMen,Snatch,430,True
4,LUNA MARIN Angel Jose,VEN,"Oct 13, 1994",88.10,A,156,-159,-159,156,94kgMen,Snatch,430,True
5,ARZAMENDIA VATTEONE Ronald Alberto,PAR,"Nov 17, 1993",88.40,A,125,-130,132,132,94kgMen,Snatch,430,True
6,JUANICO PUPPO Enrique,URU,"Oct 14, 1994",91.80,A,-125,125,-131,125,94kgMen,Snatch,430,True
7,ZAPATA Fabio,BOL,"Feb 22, 1993",86.95,A,92,96,100,100,94kgMen,Snatch,430,True
