rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 5,PALACIOS Ivan,ARG,"Born: Jul 13, 1991",B.weight: 81.80,Group: A,1: -155,2: -155,3: 155,Total: 155,85kgMen,CleanJerk,131
Rank: 6,PEREIRA Victor,VEN,"Born: Nov 13, 1989",B.weight: 83.50,Group: A,1: 135,2: 140,3: -145,Total: 140,85kgMen,CleanJerk,131
Rank: ---,MEJIAS HERNANDEZ Octavio Antonio,VEN,"Born: Jul 21, 1982",B.weight: 84.25,Group: A,1: -190,2: -190,3: -190,Total: ---,85kgMen,CleanJerk,131
Rank: ---,HUIZE Carlos,VEN,"Born: Oct 28, 1986",B.weight: 82.50,Group: A,1: ---,2: ---,3: ---,Total: ---,85kgMen,CleanJerk,131
Rank: 1,BALZA GARCIA Renson Rafael,VEN,"Born: Aug 09, 1987",B.weight: 82.40,Group: A,Snatch: 150,CI&Jerk: 180,Total: 330,,85kgMen,Total,131
Rank: 2,GONZALEZ Francisco,VEN,"Born: Dec 02, 1990",B.weight: 84.20,Group: A,Snatch: 130,CI&Jerk: 181,Total: 311,,85kgMen,Total,131
Rank: 3,LEAL Manuel,VEN,"Born: May 02, 1984",B.weight: 83.50,Group: A,Snatch: 134,CI&Jerk: 171,Total: 305,,85kgMen,Total,131
Rank: 4,PIRELA Danilo,VEN,"Born: Sep 09, 1984",B.weight: 83.00,Group: A,Snatch: 130,CI&Jerk: 160,Total: 290,,85kgMen,Total,131
Rank: 5,PALACIOS Ivan,ARG,"Born: Jul 13, 1991",B.weight: 81.80,Group: A,Snatch: 126,CI&Jerk: 155,Total: 281,,85kgMen,Total,131
Rank: 6,PEREIRA Victor,VEN,"Born: Nov 13, 1989",B.weight: 83.50,Group: A,Snatch: 117,CI&Jerk: 140,Total: 257,,85kgMen,Total,131
Rank: ---,MEJIAS HERNANDEZ Octavio Antonio,VEN,"Born: Jul 21, 1982",B.weight: 84.25,Group: A,Snatch: 155,CI&Jerk: ---,Total: ---,,85kgMen,Total,131
Rank: ---,HUIZE Carlos,VEN,"Born: Oct 28, 1986",B.weight: 82.50,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,85kgMen,Total,131
Rank: 1,CONTRERAS CHAMORRO Wilmer Eduardo,ECU,"Born: Jun 13, 1991",B.weight: 88.85,Group: A,1: 135,2: 140,3: 143,Total: 143,94kgMen,Snatch,131
Rank: 2,VILLAFRANCA Leonardo,VEN,"Born: Aug 03, 1981",B.weight: 90.15,Group: A,1: -140,2: 140,3: 143,Total: 143,94kgMen,Snatch,131
Rank: 3,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Born: Apr 22, 1991",B.weight: 93.75,Group: A,1: 130,2: 137,3: -141,Total: 137,94kgMen,Snatch,131
Rank: 4,SANCHEZ Ruben,ESP,"Born: Jun 15, 1981",B.weight: 89.80,Group: A,1: 120,2: 125,3: 130,Total: 130,94kgMen,Snatch,131
Rank: 1,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Born: Apr 22, 1991",B.weight: 93.75,Group: A,1: 170,2: 177,3: -183,Total: 177,94kgMen,CleanJerk,131
Rank: 2,CONTRERAS CHAMORRO Wilmer Eduardo,ECU,"Born: Jun 13, 1991",B.weight: 88.85,Group: A,1: 165,2: 170,3: -175,Total: 170,94kgMen,CleanJerk,131
Rank: 3,VILLAFRANCA Leonardo,VEN,"Born: Aug 03, 1981",B.weight: 90.15,Group: A,1: 170,2: -175,3: -175,Total: 170,94kgMen,CleanJerk,131
Rank: 4,SANCHEZ Ruben,ESP,"Born: Jun 15, 1981",B.weight: 89.80,Group: A,1: 150,2: -155,3: -155,Total: 150,94kgMen,CleanJerk,131
Rank: 1,CONTRERAS CHAMORRO Wilmer Eduardo,ECU,"Born: Jun 13, 1991",B.weight: 88.85,Group: A,Snatch: 143,CI&Jerk: 170,Total: 313,,94kgMen,Total,131
Rank: 2,VILLAFRANCA Leonardo,VEN,"Born: Aug 03, 1981",B.weight: 90.15,Group: A,Snatch: 143,CI&Jerk: 170,Total: 313,,94kgMen,Total,131
Rank: 3,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Born: Apr 22, 1991",B.weight: 93.75,Group: A,Snatch: 137,CI&Jerk: 177,Total: 314,,94kgMen,Total,131
Rank: 4,SANCHEZ Ruben,ESP,"Born: Jun 15, 1981",B.weight: 89.80,Group: A,Snatch: 130,CI&Jerk: 150,Total: 280,,94kgMen,Total,131
Rank: 1,ARROYO VALDEZ Jorge David,ECU,"Born: Sep 23, 1991",B.weight: 99.85,Group: A,1: 165,2: 170,3: 175,Total: 175,105kgMen,Snatch,131
Rank: 2,DAZA TAPIA Angel David,VEN,"Born: Apr 11, 1979",B.weight: 104.20,Group: A,1: -153,2: 153,3: 156,Total: 156,105kgMen,Snatch,131
Rank: 3,ALBARRAN VENTURA Leonel de Jesus,VEN,"Born: Sep 25, 1982",B.weight: 103.15,Group: A,1: 150,2: 155,3: -160,Total: 155,105kgMen,Snatch,131
Rank: 4,ALBARRAN VENTURA Leomar De Jesus,VEN,"Born: Oct 20, 1985",B.weight: 100.30,Group: A,1: 150,2: -155,3: ---,Total: 150,105kgMen,Snatch,131
Rank: 5,PAREDES Edinson,VEN,"Born: Mar 27, 1990",B.weight: 95.50,Group: A,1: 130,2: 136,3: -141,Total: 136,105kgMen,Snatch,131
Rank: 6,BURTOVOY Ivon,ARG,"Born: Dec 15, 1992",B.weight: 103.65,Group: A,1: 113,2: 118,3: -126,Total: 118,105kgMen,Snatch,131
Rank: 1,DAZA TAPIA Angel David,VEN,"Born: Apr 11, 1979",B.weight: 104.20,Group: A,1: 205,2: 211,3: -216,Total: 211,105kgMen,CleanJerk,131
Rank: 2,ALBARRAN VENTURA Leonel de Jesus,VEN,"Born: Sep 25, 1982",B.weight: 103.15,Group: A,1: 200,2: -205,3: -206,Total: 200,105kgMen,CleanJerk,131
Rank: 3,ARROYO VALDEZ Jorge David,ECU,"Born: Sep 23, 1991",B.weight: 99.85,Group: A,1: 191,2: -200,3: -200,Total: 191,105kgMen,CleanJerk,131
Rank: 4,PAREDES Edinson,VEN,"Born: Mar 27, 1990",B.weight: 95.50,Group: A,1: 165,2: 171,3: -175,Total: 171,105kgMen,CleanJerk,131
Rank: 5,BURTOVOY Ivon,ARG,"Born: Dec 15, 1992",B.weight: 103.65,Group: A,1: 140,2: -150,3: -150,Total: 140,105kgMen,CleanJerk,131
Rank: ---,ALBARRAN VENTURA Leomar De Jesus,VEN,"Born: Oct 20, 1985",B.weight: 100.30,Group: A,1: ---,2: ---,3: ---,Total: ---,105kgMen,CleanJerk,131
Rank: 1,DAZA TAPIA Angel David,VEN,"Born: Apr 11, 1979",B.weight: 104.20,Group: A,Snatch: 156,CI&Jerk: 211,Total: 367,,105kgMen,Total,131
Rank: 2,ARROYO VALDEZ Jorge David,ECU,"Born: Sep 23, 1991",B.weight: 99.85,Group: A,Snatch: 175,CI&Jerk: 191,Total: 366,,105kgMen,Total,131
Rank: 3,ALBARRAN VENTURA Leonel de Jesus,VEN,"Born: Sep 25, 1982",B.weight: 103.15,Group: A,Snatch: 155,CI&Jerk: 200,Total: 355,,105kgMen,Total,131
Rank: 4,PAREDES Edinson,VEN,"Born: Mar 27, 1990",B.weight: 95.50,Group: A,Snatch: 136,CI&Jerk: 171,Total: 307,,105kgMen,Total,131
