rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
14,SHUKUROV Ilkhomjon,TJK,"Aug 03, 1987",71.56,B,135,140,-146,140,77kgMen,CleanJerk,333,True
15,KEOMANI Thanouxay,LAO,"Sep 01, 1987",70.64,B,95,100,-105,100,77kgMen,CleanJerk,333,True
---,SU Dajin,CHN,"Apr 20, 1986",76.96,A,-186,-187,-201,---,77kgMen,CleanJerk,333,True
---,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",76.53,B,-162,-162,-163,---,77kgMen,CleanJerk,333,True
1,KAZOV Aidar,KAZ,"Feb 21, 1995",76.56,A,156,194,350,,77kgMen,Total,333,True
2,JON Myong Song,PRK,"Aug 19, 1993",76.85,A,160,190,350,,77kgMen,Total,333,True
3,CHINNAWONG Chatuphum,THA,"Jul 19, 1993",76.77,A,158,191,349,,77kgMen,Total,333,True
4,WANG Jun,CHN,"Jun 15, 1989",76.78,A,157,186,343,,77kgMen,Total,333,True
5,CHOE Jon Wi,PRK,"Jun 29, 1993",76.73,A,156,186,342,,77kgMen,Total,333,True
6,LOBSI Pornchai,THA,"Jul 16, 1990",76.61,A,150,190,340,,77kgMen,Total,333,True
7,MIRI Ali,IRI,"Aug 01, 1995",76.10,A,152,178,330,,77kgMen,Total,333,True
8,ASRAROV Batyr,KAZ,"Apr 11, 1993",76.62,A,145,185,330,,77kgMen,Total,333,True
9,ATABAYEV Guvanch,TKM,"Apr 14, 1994",74.72,B,141,171,312,,77kgMen,Total,333,True
10,PIRZHANOV Vepa,TKM,"Aug 22, 1994",76.93,B,130,165,295,,77kgMen,Total,333,True
11,ALABUDI Ahmad Adel Wajeeh,JOR,"Sep 16, 1980",76.31,B,125,157,282,,77kgMen,Total,333,True
12,RUSTAM KHIL Esmatullah,AFG,"Apr 24, 1989",75.60,B,110,145,255,,77kgMen,Total,333,True
13,SHUKUROV Ilkhomjon,TJK,"Aug 03, 1987",71.56,B,110,140,250,,77kgMen,Total,333,True
