rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,MARTIROSJAN Sargis,AUT,"Sep 14, 1986",108.55,A,172,176,-180,176,109kgMen,Snatch,473,False
2,REVA Kostiantyn,UKR,"Aug 04, 1993",102.90,A,160,-165,-165,160,109kgMen,Snatch,473,False
3,KRYWULT Patrik,CZE,"Aug 25, 1990",107.75,A,150,155,158,158,109kgMen,Snatch,473,False
---,KOVAC Matej,SVK,"Jun 01, 1992",108.95,A,---,---,---,---,109kgMen,Snatch,473,False
1,MARTIROSJAN Sargis,AUT,"Sep 14, 1986",108.55,A,195,200,207,207,109kgMen,CleanJerk,473,False
2,REVA Kostiantyn,UKR,"Aug 04, 1993",102.90,A,190,200,-210,200,109kgMen,CleanJerk,473,False
3,KRYWULT Patrik,CZE,"Aug 25, 1990",107.75,A,180,-190,-190,180,109kgMen,CleanJerk,473,False
---,KOVAC Matej,SVK,"Jun 01, 1992",108.95,A,---,---,---,---,109kgMen,CleanJerk,473,False
1,MARTIROSJAN Sargis,AUT,"Sep 14, 1986",108.55,A,176,207,383,,109kgMen,Total,473,False
2,REVA Kostiantyn,UKR,"Aug 04, 1993",102.90,A,160,200,360,,109kgMen,Total,473,False
3,KRYWULT Patrik,CZE,"Aug 25, 1990",107.75,A,158,180,338,,109kgMen,Total,473,False
---,KOVAC Matej,SVK,"Jun 01, 1992",108.95,A,---,---,---,,109kgMen,Total,473,False
1,ORSAG Jiri,CZE,"Jan 05, 1989",130.70,A,-175,175,-180,175,+109kgMen,Snatch,473,False
2,RUIZ I VELASCO Marcos,ESP,"Oct 13, 1996",112.65,A,160,170,175,175,+109kgMen,Snatch,473,False
---,MICHALSKI Arkadiusz,POL,"Jan 07, 1990",111.35,A,-165,-165,---,---,+109kgMen,Snatch,473,False
---,COULLET Anthony Jean Pierre,FRA,"Jan 10, 1997",148.35,A,-158,-158,-158,---,+109kgMen,Snatch,473,False
---,KUCERA Kamil,CZE,"Mar 19, 1985",153.10,A,-175,-180,-180,---,+109kgMen,Snatch,473,False
1,ORSAG Jiri,CZE,"Jan 05, 1989",130.70,A,222,238,-261,238,+109kgMen,CleanJerk,473,False
2,RUIZ I VELASCO Marcos,ESP,"Oct 13, 1996",112.65,A,195,---,---,195,+109kgMen,CleanJerk,473,False
