rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,MURRAY Chris,ENG,"Feb 05, 1999",80.86,A,174,178,181,181,81kgMen,CleanJerk,551,False
2,BRUCE Kyle John Ryan Christopher Park,AUS,"Jul 12, 1999",80.99,A,175,180,-183,180,81kgMen,CleanJerk,551,False
3,VACHON Nicolas,CAN,"Jul 05, 1996",80.82,A,175,180,-187,180,81kgMen,CleanJerk,551,False
4,SINGH Ajay,IND,"Apr 17, 1997",80.91,A,172,176,-180,176,81kgMen,CleanJerk,551,False
5,ALI Haider,PAK,"Feb 02, 1995",79.83,A,161,-169,170,170,81kgMen,CleanJerk,551,False
6,MOHAMAD Nasir Bin Roslan,MAS,"Jan 24, 1997",80.02,A,165,-170,-170,165,81kgMen,CleanJerk,551,False
7,MCTAGGART Cameron David,NZL,"Sep 30, 1997",80.95,A,165,-170,-170,165,81kgMen,CleanJerk,551,False
8,LIM Kang Yin,SGP,"Nov 29, 1996",80.43,A,156,163,-170,163,81kgMen,CleanJerk,551,False
9,EPTON Jason,SCO,"Jul 03, 2000",80.98,A,150,157,-162,157,81kgMen,CleanJerk,551,False
10,VIDANAGE Chinthana Geetal Vidanage,SRI,"Dec 31, 1981",80.96,A,155,-160,160,155,81kgMen,CleanJerk,551,False
11,MEARS Omarie Akiel,JAM,"Oct 13, 1993",80.61,A,141,147,-151,147,81kgMen,CleanJerk,551,False
---,NGONGANG TCHUISSI Guy Michel,CMR,"Feb 18, 1995",80.43,A,-171,-172,-172,---,81kgMen,CleanJerk,551,False
1,MURRAY Chris,ENG,"Feb 05, 1999",80.86,A,144,181,325,---,81kgMen,Total,551,False
2,BRUCE Kyle John Ryan Christopher Park,AUS,"Jul 12, 1999",80.99,A,143,180,323,---,81kgMen,Total,551,False
3,VACHON Nicolas,CAN,"Jul 05, 1996",80.82,A,140,180,320,---,81kgMen,Total,551,False
4,SINGH Ajay,IND,"Apr 17, 1997",80.91,A,143,176,319,---,81kgMen,Total,551,False
5,ALI Haider,PAK,"Feb 02, 1995",79.83,A,135,170,305,---,81kgMen,Total,551,False
6,MCTAGGART Cameron David,NZL,"Sep 30, 1997",80.95,A,138,165,303,---,81kgMen,Total,551,False
7,MOHAMAD Nasir Bin Roslan,MAS,"Jan 24, 1997",80.02,A,135,165,300,---,81kgMen,Total,551,False
8,LIM Kang Yin,SGP,"Nov 29, 1996",80.43,A,125,163,288,---,81kgMen,Total,551,False
9,VIDANAGE Chinthana Geetal Vidanage,SRI,"Dec 31, 1981",80.96,A,127,155,282,---,81kgMen,Total,551,False
10,EPTON Jason,SCO,"Jul 03, 2000",80.98,A,120,157,277,---,81kgMen,Total,551,False
11,MEARS Omarie Akiel,JAM,"Oct 13, 1993",80.61,A,126,147,273,---,81kgMen,Total,551,False
---,NGONGANG TCHUISSI Guy Michel,CMR,"Feb 18, 1995",80.43,A,139,---,---,---,81kgMen,Total,551,False
1,OPELOGE Don,SAM,"May 13, 1999",95.20,A,161,166,171,171,96kgMen,Snatch,551,False
