rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 8,DE LA ROSA BIBENE Efrain Antonio,DOM,"Born: Jun 09, 1986",B.weight: 61.55,Group: A,1: 109,2: 114,3: -117,Total: 114,62kgMen,Snatch,360
Rank: 9,CARRASCO VALDEZ Jefri Miguel,DOM,"Born: Nov 15, 1995",B.weight: 61.27,Group: A,1: -102,2: 102,3: 107,Total: 107,62kgMen,Snatch,360
Rank: 10,JOSEPH Edouard,HAI,"Born: Dec 24, 1989",B.weight: 60.23,Group: A,1: -103,2: 103,3: -108,Total: 103,62kgMen,Snatch,360
Rank: ---,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 61.78,Group: A,1: -110,2: -110,3: -110,Total: ---,62kgMen,Snatch,360
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 61.93,Group: A,1: -165,2: 165,3: 170,Total: 170,62kgMen,CleanJerk,360
Rank: 2,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.68,Group: A,1: 152,2: 156,3: 157,Total: 157,62kgMen,CleanJerk,360
Rank: 3,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.90,Group: A,1: -155,2: 155,3: -159,Total: 155,62kgMen,CleanJerk,360
Rank: 4,DE LA ROSA BIBENE Efrain Antonio,DOM,"Born: Jun 09, 1986",B.weight: 61.55,Group: A,1: 138,2: 142,3: 146,Total: 146,62kgMen,CleanJerk,360
Rank: 5,RADA RODRIGUEZ Sergio Armando,COL,"Born: Jan 27, 1984",B.weight: 56.17,Group: A,1: 145,2: -148,3: -148,Total: 145,62kgMen,CleanJerk,360
Rank: 6,ACOSTA GONZALEZ Julio Cesar,CHI,"Born: Jul 22, 1987",B.weight: 61.33,Group: A,1: -145,2: 145,3: -149,Total: 145,62kgMen,CleanJerk,360
Rank: 7,PRECIADO REYES Miguel Angel,PER,"Born: Nov 03, 1994",B.weight: 61.77,Group: A,1: -143,2: -143,3: 143,Total: 143,62kgMen,CleanJerk,360
Rank: 8,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 61.78,Group: A,1: -138,2: 138,3: 142,Total: 142,62kgMen,CleanJerk,360
Rank: 9,JOSEPH Edouard,HAI,"Born: Dec 24, 1989",B.weight: 60.23,Group: A,1: 137,2: -145,3: -145,Total: 137,62kgMen,CleanJerk,360
Rank: 10,CARRASCO VALDEZ Jefri Miguel,DOM,"Born: Nov 15, 1995",B.weight: 61.27,Group: A,1: 132,2: -137,3: -137,Total: 132,62kgMen,CleanJerk,360
Rank: ---,LOPEZ SANCHEZ Jesus Antonio,VEN,"Born: Dec 17, 1984",B.weight: 61.56,Group: A,1: -156,2: -156,3: -156,Total: ---,62kgMen,CleanJerk,360
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 61.93,Group: A,Snatch: 135,CI&Jerk: 170,Total: 305,,62kgMen,Total,360
Rank: 2,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.68,Group: A,Snatch: 117,CI&Jerk: 157,Total: 274,,62kgMen,Total,360
Rank: 3,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.90,Group: A,Snatch: 115,CI&Jerk: 155,Total: 270,,62kgMen,Total,360
Rank: 4,ACOSTA GONZALEZ Julio Cesar,CHI,"Born: Jul 22, 1987",B.weight: 61.33,Group: A,Snatch: 120,CI&Jerk: 145,Total: 265,,62kgMen,Total,360
Rank: 5,PRECIADO REYES Miguel Angel,PER,"Born: Nov 03, 1994",B.weight: 61.77,Group: A,Snatch: 119,CI&Jerk: 143,Total: 262,,62kgMen,Total,360
Rank: 6,DE LA ROSA BIBENE Efrain Antonio,DOM,"Born: Jun 09, 1986",B.weight: 61.55,Group: A,Snatch: 114,CI&Jerk: 146,Total: 260,,62kgMen,Total,360
Rank: 7,RADA RODRIGUEZ Sergio Armando,COL,"Born: Jan 27, 1984",B.weight: 56.17,Group: A,Snatch: 114,CI&Jerk: 145,Total: 259,,62kgMen,Total,360
Rank: 8,JOSEPH Edouard,HAI,"Born: Dec 24, 1989",B.weight: 60.23,Group: A,Snatch: 103,CI&Jerk: 137,Total: 240,,62kgMen,Total,360
Rank: 9,CARRASCO VALDEZ Jefri Miguel,DOM,"Born: Nov 15, 1995",B.weight: 61.27,Group: A,Snatch: 107,CI&Jerk: 132,Total: 239,,62kgMen,Total,360
Rank: ---,LOPEZ SANCHEZ Jesus Antonio,VEN,"Born: Dec 17, 1984",B.weight: 61.56,Group: A,Snatch: 125,CI&Jerk: ---,Total: ---,,62kgMen,Total,360
Rank: ---,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 61.78,Group: A,Snatch: ---,CI&Jerk: 142,Total: ---,,62kgMen,Total,360
Rank: 1,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 68.68,Group: A,1: -145,2: 145,3: 148,Total: 148,69kgMen,Snatch,360
Rank: 2,ROQUE MENDOZA Bredni,MEX,"Born: Nov 11, 1987",B.weight: 68.85,Group: A,1: 140,2: 145,3: 148,Total: 148,69kgMen,Snatch,360
Rank: 3,MOSQUERA ROA Edwin Orlando,COL,"Born: Jul 26, 1985",B.weight: 68.87,Group: A,1: 140,2: 145,3: 148,Total: 148,69kgMen,Snatch,360
Rank: 4,RUBIO RIVERO Israel Jose,VEN,"Born: Jan 11, 1981",B.weight: 68.63,Group: A,1: 135,2: -140,3: -140,Total: 135,69kgMen,Snatch,360
Rank: 5,LOPEZ PENA Roy Sherlock,VEN,"Born: Oct 21, 1992",B.weight: 68.04,Group: A,1: 133,2: -138,3: -140,Total: 133,69kgMen,Snatch,360
Rank: 6,HERRERA CEPEDA Erik Elvis,ECU,"Born: Jul 28, 1994",B.weight: 68.57,Group: A,1: 125,2: 130,3: -133,Total: 130,69kgMen,Snatch,360
Rank: 7,SOTO MONTECINO Eduardo Alexis,CHI,"Born: Mar 25, 1995",B.weight: 68.97,Group: A,1: 118,2: -122,3: 122,Total: 122,69kgMen,Snatch,360
Rank: 8,BARDALEZ David,PER,"Born: Jul 30, 1993",B.weight: 67.52,Group: A,1: 115,2: 120,3: -122,Total: 120,69kgMen,Snatch,360
Rank: 9,SANCHEZ VELEZ Jorge Jesus,PUR,"Born: Nov 04, 1998",B.weight: 68.44,Group: A,1: 112,2: 117,3: 120,Total: 120,69kgMen,Snatch,360
Rank: 10,ANDRADE DE SOUSA Matheus Delan,BRA,"Born: Nov 14, 1995",B.weight: 68.62,Group: A,1: -120,2: 120,3: -125,Total: 120,69kgMen,Snatch,360
Rank: 11,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Born: Apr 04, 1995",B.weight: 68.66,Group: A,1: 115,2: 120,3: -122,Total: 120,69kgMen,Snatch,360
Rank: 12,LEE Matthew Ming Hin,CAN,"Born: Mar 24, 1989",B.weight: 68.69,Group: A,1: 112,2: 116,3: -119,Total: 116,69kgMen,Snatch,360
Rank: 13,LORENZO Julian,GUA,"Born: Jun 24, 1995",B.weight: 68.86,Group: A,1: 105,2: 108,3: ---,Total: 108,69kgMen,Snatch,360
Rank: ---,LEE Alex,USA,"Born: Nov 18, 1988",B.weight: 68.86,Group: A,1: -135,2: -135,3: -135,Total: ---,69kgMen,Snatch,360
Rank: ---,LUNA-GRENIER Francis,CAN,"Born: May 24, 1987",B.weight: 68.14,Group: A,1: -126,2: -126,3: -126,Total: ---,69kgMen,Snatch,360
Rank: 1,ROQUE MENDOZA Bredni,MEX,"Born: Nov 11, 1987",B.weight: 68.85,Group: A,1: 180,2: 185,3: 188,Total: 188,69kgMen,CleanJerk,360
