rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,YOON Jin Hee,KOR,"Aug 04, 1986",52.84,A,---,---,---,---,53kgWomen,CleanJerk,405,True
DSQ,HSU Shu-Ching,TPE,"May 09, 1991",52.89,A,---,---,---,---,53kgWomen,CleanJerk,405,True
1,TANASAN Sopita,THA,"Dec 23, 1994",52.70,A,96,114,210,,53kgWomen,Total,405,True
2,SHERMETOVA Kristina,TKM,"May 25, 1993",52.95,A,91,113,204,,53kgWomen,Total,405,True
3,DIAZ Hidilyn,PHI,"Feb 20, 1991",52.94,A,86,113,199,,53kgWomen,Total,405,True
4,KAEWKHONG Supattra,THA,"Mar 11, 1996",52.56,A,87,111,198,,53kgWomen,Total,405,True
5,LOCHOWSKA Joanna,POL,"Nov 17, 1988",52.81,A,87,111,198,,53kgWomen,Total,405,True
6,YAGI Kanae,JPN,"Jul 16, 1992",52.66,A,85,110,195,,53kgWomen,Total,405,True
7,HOGAN Caitlin Leigh,USA,"May 22, 1988",52.58,A,83,111,194,,53kgWomen,Total,405,True
8,LOPEZ FERRER Ana Gabriela,MEX,"Sep 22, 1994",52.94,B,83,101,184,,53kgWomen,Total,405,True
9,LAURINDO MORAES Leticia Cristina,BRA,"Nov 20, 1995",52.94,A,80,103,183,,53kgWomen,Total,405,True
10,HERNANDEZ MARTIN Atenery,ESP,"Dec 10, 1994",52.59,B,80,103,183,,53kgWomen,Total,405,True
11,SINISTERRA TORRES Yenny,COL,"May 04, 2000",52.60,B,81,100,181,,53kgWomen,Total,405,True
12,RANAIVOSOA Marie Hanitra Roilya,MRI,"Nov 14, 1990",52.96,B,78,100,178,,53kgWomen,Total,405,True
13,KHUMUKCHAM Sanjita Chanu,IND,"Jan 02, 1994",52.47,B,77,100,177,,53kgWomen,Total,405,True
14,RUSSO Giorgia,ITA,"Apr 28, 1993",52.95,B,75,100,175,,53kgWomen,Total,405,True
15,OVSTHUS Sarah Orteza Hovden,NOR,"Mar 20, 1994",52.50,B,78,96,174,,53kgWomen,Total,405,True
16,BRUHN Katrine Nim,DEN,"Dec 29, 1991",52.91,B,76,93,169,,53kgWomen,Total,405,True
17,MORROW Fraer Letitia,GBR,"Jul 20, 1998",52.95,B,69,94,163,,53kgWomen,Total,405,True
18,HAYES Rachel Ilyse,ISR,"Jul 12, 1988",52.78,B,66,85,151,,53kgWomen,Total,405,True
---,NGO Thi Quyen,VIE,"Oct 10, 1997",48.73,B,---,103,---,,53kgWomen,Total,405,True
---,YOON Jin Hee,KOR,"Aug 04, 1986",52.84,A,---,---,---,,53kgWomen,Total,405,True
---,DOS REIS SANTOS Rosane,BRA,"Jun 20, 1987",52.44,A,---,100,---,,53kgWomen,Total,405,True
---,TRAN Thi My Dung,VIE,"Nov 04, 1996",52.95,A,---,100,---,,53kgWomen,Total,405,True
DSQ,HSU Shu-Ching,TPE,"May 09, 1991",52.89,A,---,---,---,,53kgWomen,Total,405,True
1,SRISURAT Sukanya,THA,"May 03, 1995",56.42,A,99,102,105,105,58kgWomen,Snatch,405,True
2,KUO Hsing-Chun,TPE,"Nov 26, 1993",57.60,A,99,102,105,105,58kgWomen,Snatch,405,True
3,KOHA Rebeka,LAT,"May 19, 1998",57.55,A,94,98,101,101,58kgWomen,Snatch,405,True
4,NABIEVA Muattar,UZB,"Jun 02, 1996",57.05,A,90,94,97,97,58kgWomen,Snatch,405,True
5,ESCOBAR GUERRERO Maria Alexandra,ECU,"Jul 17, 1980",57.64,A,93,96,- 99,96,58kgWomen,Snatch,405,True
6,LOBON VIAFARA Maria Camila,COL,"Sep 30, 1995",57.90,A,93,95,- 98,95,58kgWomen,Snatch,405,True
7,ANDOH Mikiko,JPN,"Sep 30, 1992",57.87,A,- 93,93,- 95,93,58kgWomen,Snatch,405,True
8,GUICHO RECIO Quisia Yaneli,MEX,"Sep 12, 1987",57.81,A,87,89,91,91,58kgWomen,Snatch,405,True
9,VELI Evagjelia,ALB,"Jul 16, 1991",56.90,A,90,- 94,- 94,90,58kgWomen,Snatch,405,True
10,KIM Sohwa,KOR,"Feb 04, 1992",57.86,A,89,- 92,- 92,89,58kgWomen,Snatch,405,True
11,DARSIGNY Tali,CAN,"Mar 08, 1998",57.76,B,84,- 87,87,87,58kgWomen,Snatch,405,True
12,HELGADOTTIR Thuridur Erla,ISL,"Jul 30, 1991",57.65,B,79,83,86,86,58kgWomen,Snatch,405,True
13,LOMBARDO Jennifer,ITA,"Jun 24, 1991",55.88,B,81,83,- 85,83,58kgWomen,Snatch,405,True
14,KRASKA Katarzyna Wioleta,POL,"May 06, 1993",57.85,B,80,82,- 84,82,58kgWomen,Snatch,405,True
15,LEPSA Irina-Lacramioara,ROU,"Jun 06, 1992",57.75,B,- 82,82,- 85,82,58kgWomen,Snatch,405,True
16,HEWITT Laura Rachel,GBR,"Nov 10, 1994",57.43,B,75,79,- 82,79,58kgWomen,Snatch,405,True
17,LEBLANC-BAZINET Rachel,CAN,"Oct 10, 1988",57.43,B,- 76,76,78,78,58kgWomen,Snatch,405,True
---,BLANCO GONZALEZ Karool Karina,COL,"May 24, 1995",57.77,A,- 93,- 93,- 93,---,58kgWomen,Snatch,405,True
1,KUO Hsing-Chun,TPE,"Nov 26, 1993",57.60,A,126,131,135,135,58kgWomen,CleanJerk,405,True
2,ANDOH Mikiko,JPN,"Sep 30, 1992",57.87,A,123,126,-130,126,58kgWomen,CleanJerk,405,True
3,ESCOBAR GUERRERO Maria Alexandra,ECU,"Jul 17, 1980",57.64,A,116,119,122,122,58kgWomen,CleanJerk,405,True
4,GUICHO RECIO Quisia Yaneli,MEX,"Sep 12, 1987",57.81,A,118,121,-123,121,58kgWomen,CleanJerk,405,True
5,KOHA Rebeka,LAT,"May 19, 1998",57.55,A,114,118,121,121,58kgWomen,CleanJerk,405,True
6,SRISURAT Sukanya,THA,"May 03, 1995",56.42,A,117,120,-124,120,58kgWomen,CleanJerk,405,True
7,VELI Evagjelia,ALB,"Jul 16, 1991",56.90,A,110,-113,113,113,58kgWomen,CleanJerk,405,True
8,LOBON VIAFARA Maria Camila,COL,"Sep 30, 1995",57.90,A,112,-117,-119,112,58kgWomen,CleanJerk,405,True
9,BLANCO GONZALEZ Karool Karina,COL,"May 24, 1995",57.77,A,-111,-111,111,111,58kgWomen,CleanJerk,405,True
10,DARSIGNY Tali,CAN,"Mar 08, 1998",57.76,B,103,107,109,109,58kgWomen,CleanJerk,405,True
11,KRASKA Katarzyna Wioleta,POL,"May 06, 1993",57.85,B,-108,108,-113,108,58kgWomen,CleanJerk,405,True
12,HELGADOTTIR Thuridur Erla,ISL,"Jul 30, 1991",57.65,B,97,103,108,108,58kgWomen,CleanJerk,405,True
13,LOMBARDO Jennifer,ITA,"Jun 24, 1991",55.88,B,100,105,108,108,58kgWomen,CleanJerk,405,True
14,LEPSA Irina-Lacramioara,ROU,"Jun 06, 1992",57.75,B,98,102,-105,102,58kgWomen,CleanJerk,405,True
15,LEBLANC-BAZINET Rachel,CAN,"Oct 10, 1988",57.43,B,98,-101,-101,98,58kgWomen,CleanJerk,405,True
16,HEWITT Laura Rachel,GBR,"Nov 10, 1994",57.43,B,93,- 99,- 99,93,58kgWomen,CleanJerk,405,True
---,NABIEVA Muattar,UZB,"Jun 02, 1996",57.05,A,-113,-113,-115,---,58kgWomen,CleanJerk,405,True
---,KIM Sohwa,KOR,"Feb 04, 1992",57.86,A,-110,-110,-110,---,58kgWomen,CleanJerk,405,True
1,KUO Hsing-Chun,TPE,"Nov 26, 1993",57.60,A,105,135,240,,58kgWomen,Total,405,True
2,SRISURAT Sukanya,THA,"May 03, 1995",56.42,A,105,120,225,,58kgWomen,Total,405,True
3,KOHA Rebeka,LAT,"May 19, 1998",57.55,A,101,121,222,,58kgWomen,Total,405,True
4,ANDOH Mikiko,JPN,"Sep 30, 1992",57.87,A,93,126,219,,58kgWomen,Total,405,True
5,ESCOBAR GUERRERO Maria Alexandra,ECU,"Jul 17, 1980",57.64,A,96,122,218,,58kgWomen,Total,405,True
6,GUICHO RECIO Quisia Yaneli,MEX,"Sep 12, 1987",57.81,A,91,121,212,,58kgWomen,Total,405,True
7,LOBON VIAFARA Maria Camila,COL,"Sep 30, 1995",57.90,A,95,112,207,,58kgWomen,Total,405,True
8,VELI Evagjelia,ALB,"Jul 16, 1991",56.90,A,90,113,203,,58kgWomen,Total,405,True
9,DARSIGNY Tali,CAN,"Mar 08, 1998",57.76,B,87,109,196,,58kgWomen,Total,405,True
10,HELGADOTTIR Thuridur Erla,ISL,"Jul 30, 1991",57.65,B,86,108,194,,58kgWomen,Total,405,True
11,LOMBARDO Jennifer,ITA,"Jun 24, 1991",55.88,B,83,108,191,,58kgWomen,Total,405,True
12,KRASKA Katarzyna Wioleta,POL,"May 06, 1993",57.85,B,82,108,190,,58kgWomen,Total,405,True
13,LEPSA Irina-Lacramioara,ROU,"Jun 06, 1992",57.75,B,82,102,184,,58kgWomen,Total,405,True
14,LEBLANC-BAZINET Rachel,CAN,"Oct 10, 1988",57.43,B,78,98,176,,58kgWomen,Total,405,True
15,HEWITT Laura Rachel,GBR,"Nov 10, 1994",57.43,B,79,93,172,,58kgWomen,Total,405,True
---,BLANCO GONZALEZ Karool Karina,COL,"May 24, 1995",57.77,A,---,111,---,,58kgWomen,Total,405,True
---,NABIEVA Muattar,UZB,"Jun 02, 1996",57.05,A,97,---,---,,58kgWomen,Total,405,True
---,KIM Sohwa,KOR,"Feb 04, 1992",57.86,A,89,---,---,,58kgWomen,Total,405,True
1,TOMA Loredana-Elena,ROU,"May 10, 1995",62.87,A,103,106,109,109,63kgWomen,Snatch,405,True
2,CHARRON Maude G,CAN,"Apr 28, 1993",62.72,B,95,99,102,102,63kgWomen,Snatch,405,True
3,RIVAS ORDONEZ Lina Marcela,COL,"Apr 24, 1990",62.51,A,101,-104,-104,101,63kgWomen,Snatch,405,True
4,PEREZ TIGRERO Mercedes Isabel,COL,"Aug 07, 1987",62.69,A,97,-101,101,101,63kgWomen,Snatch,405,True
5,WAMALUN Rattanawan,THA,"Jul 15, 1995",62.63,A,92,96,98,98,63kgWomen,Snatch,405,True
6,ALEMANNO Maria Grazia,ITA,"Sep 02, 1990",62.13,A,90,93,95,95,63kgWomen,Snatch,405,True
7,MARTINEZ SANTIAGO Irene,ESP,"Sep 14, 1993",62.31,B,- 92,92,- 97,92,63kgWomen,Snatch,405,True
8,YOSHIDA Akane,JPN,"May 31, 1994",61.86,A,87,90,92,92,63kgWomen,Snatch,405,True
9,FATTOUH Mahassen Hala,LBN,"Aug 27, 1989",62.80,B,86,89,91,91,63kgWomen,Snatch,405,True
10,VUOHIJOKI Anni Teija Orvokki,FIN,"May 24, 1988",62.73,A,- 90,- 90,90,90,63kgWomen,Snatch,405,True
11,CHIANG Nien-Hsin,TPE,"Apr 29, 1997",60.80,A,- 90,- 90,90,90,63kgWomen,Snatch,405,True
12,NGUYEN Thi Tuyet Mai,VIE,"Dec 27, 1996",62.81,A,89,---,---,89,63kgWomen,Snatch,405,True
13,NAZARENO PERALTA Yadira Maria,ECU,"May 29, 1996",62.99,B,83,87,89,89,63kgWomen,Snatch,405,True
14,RETULAINEN Saara Sylvia Amanda,FIN,"May 30, 1993",62.92,B,84,87,89,89,63kgWomen,Snatch,405,True
15,DAVIES Sarah,GBR,"Aug 19, 1992",62.84,A,88,- 91,- 93,88,63kgWomen,Snatch,405,True
16,MITSUKE Eri,JPN,"Oct 30, 1992",62.60,A,- 88,88,- 92,88,63kgWomen,Snatch,405,True
17,PRETORIUS Mona,RSA,"Aug 12, 1988",62.39,B,- 88,88,- 91,88,63kgWomen,Snatch,405,True
18,SHATOVA Galya Anetova,BUL,"Aug 29, 2001",62.70,B,85,- 88,88,88,63kgWomen,Snatch,405,True
19,MOLIE Madalina-Bianca,ROU,"Apr 27, 1996",60.34,B,87,- 91,- 92,87,63kgWomen,Snatch,405,True
20,GANZORIG Anuujin,MGL,"Apr 11, 1998",62.85,B,84,87,- 90,87,63kgWomen,Snatch,405,True
21,ODINSDOTTIR Bjoerk,ISL,"Mar 08, 1988",62.82,B,82,85,- 88,85,63kgWomen,Snatch,405,True
22,PAREDES VASQUEZ Eldi Jhasmin,PER,"Aug 04, 2000",62.72,B,77,80,83,83,63kgWomen,Snatch,405,True
---,ROOS Anna Angelica Ulrika,SWE,"Apr 15, 1989",60.90,B,- 85,- 85,- 86,---,63kgWomen,Snatch,405,True
---,LUCERO Jessica Marie,USA,"Sep 26, 1989",61.76,A,- 90,- 91,- 91,---,63kgWomen,Snatch,405,True
1,TOMA Loredana-Elena,ROU,"May 10, 1995",62.87,A,123,126,128,128,63kgWomen,CleanJerk,405,True
2,WAMALUN Rattanawan,THA,"Jul 15, 1995",62.63,A,124,-127,127,127,63kgWomen,CleanJerk,405,True
3,RIVAS ORDONEZ Lina Marcela,COL,"Apr 24, 1990",62.51,A,120,124,-127,124,63kgWomen,CleanJerk,405,True
4,PEREZ TIGRERO Mercedes Isabel,COL,"Aug 07, 1987",62.69,A,-123,-124,124,124,63kgWomen,CleanJerk,405,True
5,CHARRON Maude G,CAN,"Apr 28, 1993",62.72,B,118,-122,122,122,63kgWomen,CleanJerk,405,True
6,DAVIES Sarah,GBR,"Aug 19, 1992",62.84,A,118,121,-124,121,63kgWomen,CleanJerk,405,True
7,CHIANG Nien-Hsin,TPE,"Apr 29, 1997",60.80,A,114,118,-122,118,63kgWomen,CleanJerk,405,True
8,YOSHIDA Akane,JPN,"May 31, 1994",61.86,A,112,115,-117,115,63kgWomen,CleanJerk,405,True
9,MITSUKE Eri,JPN,"Oct 30, 1992",62.60,A,110,113,115,115,63kgWomen,CleanJerk,405,True
10,LUCERO Jessica Marie,USA,"Sep 26, 1989",61.76,A,110,-114,114,114,63kgWomen,CleanJerk,405,True
11,FATTOUH Mahassen Hala,LBN,"Aug 27, 1989",62.80,B,108,113,-117,113,63kgWomen,CleanJerk,405,True
12,ALEMANNO Maria Grazia,ITA,"Sep 02, 1990",62.13,A,110,-113,113,113,63kgWomen,CleanJerk,405,True
13,VUOHIJOKI Anni Teija Orvokki,FIN,"May 24, 1988",62.73,A,-112,112,-115,112,63kgWomen,CleanJerk,405,True
14,PRETORIUS Mona,RSA,"Aug 12, 1988",62.39,B,-112,112,-115,112,63kgWomen,CleanJerk,405,True
15,ODINSDOTTIR Bjoerk,ISL,"Mar 08, 1988",62.82,B,106,109,-112,109,63kgWomen,CleanJerk,405,True
16,NAZARENO PERALTA Yadira Maria,ECU,"May 29, 1996",62.99,B,103,108,-112,108,63kgWomen,CleanJerk,405,True
17,SHATOVA Galya Anetova,BUL,"Aug 29, 2001",62.70,B,105,108,-110,108,63kgWomen,CleanJerk,405,True
18,PAREDES VASQUEZ Eldi Jhasmin,PER,"Aug 04, 2000",62.72,B,103,107,-109,107,63kgWomen,CleanJerk,405,True
19,GANZORIG Anuujin,MGL,"Apr 11, 1998",62.85,B,100,106,-109,106,63kgWomen,CleanJerk,405,True
20,MOLIE Madalina-Bianca,ROU,"Apr 27, 1996",60.34,B,105,-111,-112,105,63kgWomen,CleanJerk,405,True
21,MARTINEZ SANTIAGO Irene,ESP,"Sep 14, 1993",62.31,B,100,105,-108,105,63kgWomen,CleanJerk,405,True
22,RETULAINEN Saara Sylvia Amanda,FIN,"May 30, 1993",62.92,B,99,104,-109,104,63kgWomen,CleanJerk,405,True
---,NGUYEN Thi Tuyet Mai,VIE,"Dec 27, 1996",62.81,A,-124,-125,-125,---,63kgWomen,CleanJerk,405,True
---,ROOS Anna Angelica Ulrika,SWE,"Apr 15, 1989",60.90,B,---,---,---,---,63kgWomen,CleanJerk,405,True
1,TOMA Loredana-Elena,ROU,"May 10, 1995",62.87,A,109,128,237,,63kgWomen,Total,405,True
2,RIVAS ORDONEZ Lina Marcela,COL,"Apr 24, 1990",62.51,A,101,124,225,,63kgWomen,Total,405,True
3,PEREZ TIGRERO Mercedes Isabel,COL,"Aug 07, 1987",62.69,A,101,124,225,,63kgWomen,Total,405,True
4,WAMALUN Rattanawan,THA,"Jul 15, 1995",62.63,A,98,127,225,,63kgWomen,Total,405,True
5,CHARRON Maude G,CAN,"Apr 28, 1993",62.72,B,102,122,224,,63kgWomen,Total,405,True
6,DAVIES Sarah,GBR,"Aug 19, 1992",62.84,A,88,121,209,,63kgWomen,Total,405,True
7,ALEMANNO Maria Grazia,ITA,"Sep 02, 1990",62.13,A,95,113,208,,63kgWomen,Total,405,True
8,CHIANG Nien-Hsin,TPE,"Apr 29, 1997",60.80,A,90,118,208,,63kgWomen,Total,405,True
9,YOSHIDA Akane,JPN,"May 31, 1994",61.86,A,92,115,207,,63kgWomen,Total,405,True
10,FATTOUH Mahassen Hala,LBN,"Aug 27, 1989",62.80,B,91,113,204,,63kgWomen,Total,405,True
11,MITSUKE Eri,JPN,"Oct 30, 1992",62.60,A,88,115,203,,63kgWomen,Total,405,True
12,VUOHIJOKI Anni Teija Orvokki,FIN,"May 24, 1988",62.73,A,90,112,202,,63kgWomen,Total,405,True
13,PRETORIUS Mona,RSA,"Aug 12, 1988",62.39,B,88,112,200,,63kgWomen,Total,405,True
14,MARTINEZ SANTIAGO Irene,ESP,"Sep 14, 1993",62.31,B,92,105,197,,63kgWomen,Total,405,True
15,NAZARENO PERALTA Yadira Maria,ECU,"May 29, 1996",62.99,B,89,108,197,,63kgWomen,Total,405,True
16,SHATOVA Galya Anetova,BUL,"Aug 29, 2001",62.70,B,88,108,196,,63kgWomen,Total,405,True
17,ODINSDOTTIR Bjoerk,ISL,"Mar 08, 1988",62.82,B,85,109,194,,63kgWomen,Total,405,True
18,RETULAINEN Saara Sylvia Amanda,FIN,"May 30, 1993",62.92,B,89,104,193,,63kgWomen,Total,405,True
19,GANZORIG Anuujin,MGL,"Apr 11, 1998",62.85,B,87,106,193,,63kgWomen,Total,405,True
20,MOLIE Madalina-Bianca,ROU,"Apr 27, 1996",60.34,B,87,105,192,,63kgWomen,Total,405,True
21,PAREDES VASQUEZ Eldi Jhasmin,PER,"Aug 04, 2000",62.72,B,83,107,190,,63kgWomen,Total,405,True
---,NGUYEN Thi Tuyet Mai,VIE,"Dec 27, 1996",62.81,A,89,---,---,,63kgWomen,Total,405,True
---,ROOS Anna Angelica Ulrika,SWE,"Apr 15, 1989",60.90,B,---,---,---,,63kgWomen,Total,405,True
---,LUCERO Jessica Marie,USA,"Sep 26, 1989",61.76,A,---,114,---,,63kgWomen,Total,405,True
1,MENDOZA CARABALI Miyareth,COL,"Apr 06, 1994",68.39,A,-102,102,106,106,69kgWomen,Snatch,405,True
2,ROGERS Martha Ann,USA,"Aug 23, 1995",68.28,A,101,104,-107,104,69kgWomen,Snatch,405,True
3,SOLIS ARBOLEDA Leidy Yessenia,COL,"Feb 17, 1990",68.89,A,-104,104,-107,104,69kgWomen,Snatch,405,True
4,KIM Suhyeon,KOR,"Feb 06, 1995",68.86,A,100,103,-105,103,69kgWomen,Snatch,405,True
5,HUNG Wan-Ting,TPE,"Jun 21, 1990",68.79,A,98,100,-102,100,69kgWomen,Snatch,405,True
6,BORDIGNON Giorgia,ITA,"May 24, 1987",64.43,A,95,-100,100,100,69kgWomen,Snatch,405,True
7,TORRES WONG Anacarmen,MEX,"Nov 27, 1995",68.85,A,96,99,-101,99,69kgWomen,Snatch,405,True
8,YADAV Punam,IND,"Jul 09, 1995",68.99,B,93,96,98,98,69kgWomen,Snatch,405,True
9,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",68.08,B,90,- 94,95,95,69kgWomen,Snatch,405,True
10,STRENIUS Patricia Caroline,SWE,"Nov 23, 1989",68.72,A,94,- 99,- 99,94,69kgWomen,Snatch,405,True
11,VAIVAI Apolonia,FIJ,"Feb 05, 1991",68.96,B,94,- 97,- 97,94,69kgWomen,Snatch,405,True
12,NGUYEN Thi Van,VIE,"Dec 16, 1998",68.90,B,90,93,- 95,93,69kgWomen,Snatch,405,True
13,MACROHON Kristel,PHI,"Sep 02, 1996",68.90,B,85,- 90,- 90,85,69kgWomen,Snatch,405,True
14,SIGURDARDOTTIR Solveig,ISL,"May 14, 1995",67.93,B,82,- 86,- 86,82,69kgWomen,Snatch,405,True
15,ARADOTTIR Anita Lif,ISL,"Jan 06, 1988",67.29,B,- 78,78,- 81,78,69kgWomen,Snatch,405,True
16,FOUODJI SONKBOU Arcangeline,CMR,"Aug 26, 1987",68.98,B,- 75,75,- 80,75,69kgWomen,Snatch,405,True
---,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",68.49,A,-102,-104,-104,---,69kgWomen,Snatch,405,True
DSQ,BEGAJ Romela,ALB,"Nov 02, 1986",68.96,A,103,105,107,---,69kgWomen,Snatch,405,True
1,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",68.49,A,126,132,136,136,69kgWomen,CleanJerk,405,True
2,SOLIS ARBOLEDA Leidy Yessenia,COL,"Feb 17, 1990",68.89,A,135,-137,-137,135,69kgWomen,CleanJerk,405,True
3,ROGERS Martha Ann,USA,"Aug 23, 1995",68.28,A,131,-135,-135,131,69kgWomen,CleanJerk,405,True
4,TORRES WONG Anacarmen,MEX,"Nov 27, 1995",68.85,A,125,128,-132,128,69kgWomen,CleanJerk,405,True
5,MENDOZA CARABALI Miyareth,COL,"Apr 06, 1994",68.39,A,123,127,-130,127,69kgWomen,CleanJerk,405,True
6,STRENIUS Patricia Caroline,SWE,"Nov 23, 1989",68.72,A,121,-127,127,127,69kgWomen,CleanJerk,405,True
7,HUNG Wan-Ting,TPE,"Jun 21, 1990",68.79,A,122,125,-130,125,69kgWomen,CleanJerk,405,True
8,BORDIGNON Giorgia,ITA,"May 24, 1987",64.43,A,117,122,-130,122,69kgWomen,CleanJerk,405,True
9,YADAV Punam,IND,"Jul 09, 1995",68.99,B,120,-123,-125,120,69kgWomen,CleanJerk,405,True
10,NGUYEN Thi Van,VIE,"Dec 16, 1998",68.90,B,-115,115,120,120,69kgWomen,CleanJerk,405,True
11,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",68.08,B,112,116,120,120,69kgWomen,CleanJerk,405,True
12,MACROHON Kristel,PHI,"Sep 02, 1996",68.90,B,110,-115,115,115,69kgWomen,CleanJerk,405,True
13,VAIVAI Apolonia,FIJ,"Feb 05, 1991",68.96,B,111,-115,115,115,69kgWomen,CleanJerk,405,True
14,SIGURDARDOTTIR Solveig,ISL,"May 14, 1995",67.93,B,-103,104,108,108,69kgWomen,CleanJerk,405,True
15,ARADOTTIR Anita Lif,ISL,"Jan 06, 1988",67.29,B,100,104,-111,104,69kgWomen,CleanJerk,405,True
16,FOUODJI SONKBOU Arcangeline,CMR,"Aug 26, 1987",68.98,B,-100,-100,100,100,69kgWomen,CleanJerk,405,True
---,KIM Suhyeon,KOR,"Feb 06, 1995",68.86,A,-130,-132,-132,---,69kgWomen,CleanJerk,405,True
DSQ,BEGAJ Romela,ALB,"Nov 02, 1986",68.96,A,125,128,-131,---,69kgWomen,CleanJerk,405,True
1,SOLIS ARBOLEDA Leidy Yessenia,COL,"Feb 17, 1990",68.89,A,104,135,239,,69kgWomen,Total,405,True
2,ROGERS Martha Ann,USA,"Aug 23, 1995",68.28,A,104,131,235,,69kgWomen,Total,405,True
3,MENDOZA CARABALI Miyareth,COL,"Apr 06, 1994",68.39,A,106,127,233,,69kgWomen,Total,405,True
4,TORRES WONG Anacarmen,MEX,"Nov 27, 1995",68.85,A,99,128,227,,69kgWomen,Total,405,True
5,HUNG Wan-Ting,TPE,"Jun 21, 1990",68.79,A,100,125,225,,69kgWomen,Total,405,True
6,BORDIGNON Giorgia,ITA,"May 24, 1987",64.43,A,100,122,222,,69kgWomen,Total,405,True
7,STRENIUS Patricia Caroline,SWE,"Nov 23, 1989",68.72,A,94,127,221,,69kgWomen,Total,405,True
8,YADAV Punam,IND,"Jul 09, 1995",68.99,B,98,120,218,,69kgWomen,Total,405,True
9,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",68.08,B,95,120,215,,69kgWomen,Total,405,True
10,NGUYEN Thi Van,VIE,"Dec 16, 1998",68.90,B,93,120,213,,69kgWomen,Total,405,True
11,VAIVAI Apolonia,FIJ,"Feb 05, 1991",68.96,B,94,115,209,,69kgWomen,Total,405,True
12,MACROHON Kristel,PHI,"Sep 02, 1996",68.90,B,85,115,200,,69kgWomen,Total,405,True
13,SIGURDARDOTTIR Solveig,ISL,"May 14, 1995",67.93,B,82,108,190,,69kgWomen,Total,405,True
14,ARADOTTIR Anita Lif,ISL,"Jan 06, 1988",67.29,B,78,104,182,,69kgWomen,Total,405,True
15,FOUODJI SONKBOU Arcangeline,CMR,"Aug 26, 1987",68.98,B,75,100,175,,69kgWomen,Total,405,True
---,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",68.49,A,---,136,---,,69kgWomen,Total,405,True
---,KIM Suhyeon,KOR,"Feb 06, 1995",68.86,A,103,---,---,,69kgWomen,Total,405,True
DSQ,BEGAJ Romela,ALB,"Nov 02, 1986",68.96,A,---,---,---,,69kgWomen,Total,405,True
1,VALENTIN PEREZ Lidia,ESP,"Feb 10, 1985",74.57,A,110,115,118,118,75kgWomen,Snatch,405,True
2,DAJOMES BARRERA Neisi Patricia,ECU,"May 12, 1998",74.84,A,103,106,108,108,75kgWomen,Snatch,405,True
3,MUNKHJANTSAN Ankhtsetseg,MGL,"Dec 25, 1997",74.90,A,101,-106,107,107,75kgWomen,Snatch,405,True
4,FUENTES ZAVALA Aremi,MEX,"May 23, 1993",74.77,A,102,105,-107,105,75kgWomen,Snatch,405,True
5,ARTHUR Jenny Lyvette,USA,"Dec 11, 1993",74.87,A,-102,102,104,104,75kgWomen,Snatch,405,True
6,NAYO KETCHANKE Gaelle Verlaine,FRA,"Apr 20, 1988",74.66,A,100,103,-105,103,75kgWomen,Snatch,405,True
7,YAO Chi-Ling,TPE,"Mar 31, 1993",74.35,A,96,100,-103,100,75kgWomen,Snatch,405,True
8,GARZA GARZA Alejandra,MEX,"Aug 01, 1991",74.56,A,97,100,-104,100,75kgWomen,Snatch,405,True
9,NGARLEM Kristel,CAN,"Jul 20, 1995",73.87,A,96,99,-101,99,75kgWomen,Snatch,405,True
10,BEAUCHEMIN-NADEAU Marie-Eve,CAN,"Oct 13, 1988",74.66,A,94,- 99,99,99,75kgWomen,Snatch,405,True
11,KAMIYA Ayumi,JPN,"Mar 28, 1992",74.80,A,- 98,98,-103,98,75kgWomen,Snatch,405,True
12,OTAKUZIYEVA Omadoy,UZB,"Apr 04, 1996",74.38,A,95,- 99,- 99,95,75kgWomen,Snatch,405,True
1,VALENTIN PEREZ Lidia,ESP,"Feb 10, 1985",74.57,A,130,135,140,140,75kgWomen,CleanJerk,405,True
2,NAYO KETCHANKE Gaelle Verlaine,FRA,"Apr 20, 1988",74.66,A,131,134,-138,134,75kgWomen,CleanJerk,405,True
3,DAJOMES BARRERA Neisi Patricia,ECU,"May 12, 1998",74.84,A,128,132,-135,132,75kgWomen,CleanJerk,405,True
4,FUENTES ZAVALA Aremi,MEX,"May 23, 1993",74.77,A,128,131,-134,131,75kgWomen,CleanJerk,405,True
5,ARTHUR Jenny Lyvette,USA,"Dec 11, 1993",74.87,A,130,-133,-134,130,75kgWomen,CleanJerk,405,True
6,YAO Chi-Ling,TPE,"Mar 31, 1993",74.35,A,128,-131,-131,128,75kgWomen,CleanJerk,405,True
7,BEAUCHEMIN-NADEAU Marie-Eve,CAN,"Oct 13, 1988",74.66,A,121,-126,128,128,75kgWomen,CleanJerk,405,True
8,NGARLEM Kristel,CAN,"Jul 20, 1995",73.87,A,123,-128,128,128,75kgWomen,CleanJerk,405,True
