rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
2,CALMA Dayamaya Aiko Vida,GUM,"May 15, 2002",48.55,A,- 50,50,53,53,49kgWomen,Snatch,464,False
3,GAVERA Korema Marie,PNG,"May 18, 2000",48.45,A,48,52,- 54,52,49kgWomen,Snatch,464,False
4,MALA Jaylyn,SOL,"Dec 06, 2000",47.55,A,47,50,- 53,50,49kgWomen,Snatch,464,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",48.95,A,85,93,100,100,49kgWomen,CleanJerk,464,False
2,MALA Jaylyn,SOL,"Dec 06, 2000",47.55,A,57,63,65,65,49kgWomen,CleanJerk,464,False
3,CALMA Dayamaya Aiko Vida,GUM,"May 15, 2002",48.55,A,60,64,- 66,64,49kgWomen,CleanJerk,464,False
4,GAVERA Korema Marie,PNG,"May 18, 2000",48.45,A,58,62,- 65,62,49kgWomen,CleanJerk,464,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",48.95,A,75,100,175,,49kgWomen,Total,464,False
2,CALMA Dayamaya Aiko Vida,GUM,"May 15, 2002",48.55,A,53,64,117,,49kgWomen,Total,464,False
3,MALA Jaylyn,SOL,"Dec 06, 2000",47.55,A,50,65,115,,49kgWomen,Total,464,False
4,GAVERA Korema Marie,PNG,"May 18, 2000",48.45,A,52,62,114,,49kgWomen,Total,464,False
1,LIFU Mary Kini,SOL,"Oct 15, 1994",54.45,A,70,73,- 75,73,55kgWomen,Snatch,464,False
2,SUMAGAYSAY Jacinta Irene Untalan,GUM,"Sep 12, 1990",55.00,A,65,71,- 74,71,55kgWomen,Snatch,464,False
3,BISAFO Elizabeth Selwyn,SOL,"Jul 15, 1997",54.15,A,65,69,- 72,69,55kgWomen,Snatch,464,False
4,ROY BOGANA Naoani Konio,PNG,"Mar 27, 2003",53.60,A,50,55,- 60,55,55kgWomen,Snatch,464,False
5,DIPAYEN Barbara Frederique,NCL,"Jan 16, 1978",53.55,A,47,49,50,50,55kgWomen,Snatch,464,False
1,LIFU Mary Kini,SOL,"Oct 15, 1994",54.45,A,86,89,- 92,89,55kgWomen,CleanJerk,464,False
2,SUMAGAYSAY Jacinta Irene Untalan,GUM,"Sep 12, 1990",55.00,A,88,- 92,- 92,88,55kgWomen,CleanJerk,464,False
3,BISAFO Elizabeth Selwyn,SOL,"Jul 15, 1997",54.15,A,- 83,83,- 86,83,55kgWomen,CleanJerk,464,False
