total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,TALAKHADZE Lasha,15012,1993-10-02,29.2,M,GEO,A,166.5,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,208,215,-220,215,-245,245,251,251,466
2,3,2,MINASYAN Gor,10087,1994-10-25,28.1,M,BRN,A,151,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,205,212,-216,212,-241,242,250,250,462
3,2,5,LALAYAN Varazdat,8393,1999-05-01,23.6,M,ARM,A,151.9,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,205,210,215,215,-245,-245,246,246,461
4,4,4,DAVOUDI Ali,3696,1999-03-22,23.7,M,IRI,A,174.6,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,197,202,-204,202,240,247,-252,247,449
5,5,3,ASAAD Man,1340,1993-11-20,29,M,SYR,A,153,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,192,198,-203,198,237,247,-252,247,445
6,8,6,ELSAYED Abdelrahman Mohamed A. A.,4368,1989-05-19,33.5,M,EGY,A,139.2,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,185,-191,191,191,236,242,-247,242,433
7,6,7,SHARIFIKELARIJANI Ayat,14048,2000-12-05,22,M,IRI,A,149.3,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,190,196,-201,196,-230,-230,236,236,432
8,10,8,MARTIROSYAN Simon,9633,1997-02-17,25.8,M,ARM,A,127.3,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-190,190,-200,190,235,-240,-240,235,425
9,7,12,BIDANI Walid,2074,1994-06-11,28.5,M,ALG,A,146,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,195,-201,-203,195,225,-235,NA,225,420
NA,NA,NA,DJURAEV Akbar,4008,1999-10-08,23.2,M,UZB,A,124.7,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,11,10,JO Seongbin,6971,1994-10-19,28.1,M,KOR,B,139.5,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,180,-185,188,188,220,227,230,230,418
11,9,11,HWANG Wooman,6500,1995-07-12,27.4,M,KOR,B,140.1,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,180,-190,190,190,215,226,-230,226,416
12,15,9,KUCERA Kamil,8184,1985-03-19,37.7,M,CZE,B,158.8,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-178,180,-185,180,225,-230,231,231,411
13,12,15,CHINEN Kosuke,3124,1996-01-06,26.9,M,JPN,B,152.5,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,176,184,-194,184,214,-220,220,220,404
14,13,14,MURAKAMI Eishiro,10616,1995-08-08,27.3,M,JPN,B,147.3,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,180,-188,-190,180,-215,215,220,220,400
15,16,16,SEIM Mart,13877,1990-10-24,32.1,M,EST,B,139.2,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,-175,177,177,-220,-220,220,220,397
NA,14,NA,LITVINOV David,8863,1993-09-23,29.2,M,ISR,B,136.4,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,180,-185,-185,180,NA,NA,NA,NA,NA
NA,19,NA,ORSAG Jiri,11450,1989-01-05,33.9,M,CZE,B,141.8,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,-177,-177,170,NA,NA,NA,NA,NA
NA,NA,NA,KUWORGE Enzo Kofi,8290,2001-08-31,21.3,M,NED,B,150.7,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,18,13,LITI David Andrew,8857,1996-07-11,26.4,M,NZL,C,181.7,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,167,170,173,173,218,223,NA,223,396
17,17,21,ARROYO VALDEZ Dixon Bladimir,1303,1997-08-12,25.3,M,ECU,C,126.8,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,171,-176,176,176,-190,190,-197,190,366
18,20,18,SHAW Gordon,14067,1994-06-23,28.5,M,GBR,C,142.6,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,163,-170,-170,163,192,197,201,201,364
19,21,19,TOLLEFSEN Kim Eirik,15347,1989-12-24,32.9,M,NOR,C,119.1,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,155,160,163,163,195,200,-202,200,363
20,22,20,EVERETT Quinn Ivan Clark,4538,1992-12-11,30,M,CAN,C,142.5,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,156,-160,162,162,-194,194,-199,194,356
21,23,17,GURDEEP Singh,5699,1995-10-01,27.2,M,IND,C,159.9,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,145,NA,NA,145,205,-215,-216,205,350
22,24,22,KAGISO Bokang Alphius,7144,1997-03-30,25.7,M,BOT,C,111.4,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,120,126,131,131,-150,150,NA,150,281
NA,NA,NA,HSIEH Yun-Ting,6366,1999-08-08,23.3,M,TPE,C,120.4,+109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,LI Wenwen,8714,2000-03-05,22.8,W,CHN,A,146.9,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,130,-141,141,141,166,170,NA,170,311
2,5,2,CAMPBELL Emily,2637,1994-05-06,28.6,W,GBR,A,127.5,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,119,122,-125,122,-157,161,165,165,287
3,3,3,CHAIDEE Duangaksorn,2865,1997-08-11,25.3,W,THA,A,115.4,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,120,124,126,126,155,158,160,160,286
4,2,7,ROBLES Sarah Elizabeth,12993,1988-08-01,34.3,W,USA,A,141.8,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,120,125,127,127,-151,151,155,155,282
5,6,4,SON Younghee,14501,1993-04-24,29.6,W,KOR,A,113.7,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,116,121,-124,121,156,159,-161,159,280
6,4,8,ABBAS Halima Abdelazim Sedky,23,1995-05-05,27.6,W,EGY,A,143,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,118,122,-125,122,148,153,-157,153,275
7,7,6,AYOVI CABEZAS Lisseth Betzaida,1507,1998-08-07,24.3,W,ECU,A,133.4,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,110,115,120,120,145,151,155,155,275
8,8,5,PARK Hyejeong,11779,2003-03-12,19.7,W,KOR,A,122.4,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-115,115,119,119,155,-159,-161,155,274
9,10,10,AKMAL Nurul,423,1993-02-12,29.8,W,INA,A,122.4,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,105,110,115,115,-145,145,-150,145,260
10,9,12,SANTANA PEGUERO Crismery Dominga,13650,1995-04-20,27.6,W,DOM,A,103.6,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,112,116,-119,116,138,141,NA,141,257
11,13,9,KOVALCHUK Lyubov,8080,2001-05-10,21.6,W,KAZ,B,126.4,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-108,110,-114,110,140,-146,146,146,256
12,11,11,PEREZ REVERON Naryury Alexandra,11977,1992-09-29,30.2,W,VEN,B,94.9,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,110,114,-116,114,-135,135,141,141,255
13,12,13,ESPINOSA Yaniuska Isabel,4500,1986-12-05,36,W,VEN,B,104.9,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,110,-114,-114,110,133,-136,NA,133,243
14,14,14,FISCHER Sarah,4808,2000-11-09,22.1,W,AUT,B,94.5,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,99,103,106,106,128,132,-136,132,238
15,15,16,"NAKAJIMA Yuna",10756,2001-07-30,21.4,W,JPN,B,95.2,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,98,-103,-103,98,-125,125,-135,125,223
16,16,17,KRALOVA Tereza,8118,1989-10-22,33.1,W,CZE,B,102.8,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,80,85,88,88,100,107,-114,107,195
17,17,18,MAKUNGU Ligare Lorraine,9331,1985-09-13,37.2,W,KEN,B,107.1,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,71,74,-78,74,95,-100,-102,95,169
NA,NA,NA,MANUMUA Kuinini Juanita Mechteld,9466,2000-12-12,22,W,TGA,B,95.7,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,15,FRIESEN EMMA Mary Elizabeth,4916,2002-03-20,20.7,W,CAN,B,114.1,+87 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-106,-107,-107,NA,-125,125,-130,125,NA
1,5,2,ELBAKH Fares Ibrahim E. H.,4334,1998-06-04,24.5,M,QAT,A,96.7,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,174,-177,174,217,NA,NA,217,391
2,1,5,DEHDAR Reza,3785,1995-07-02,27.4,M,IRI,A,100.8,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,168,173,177,177,-210,-211,213,213,390
3,3,4,GASPARYAN Samvel,5139,1997-11-24,25,M,ARM,A,102,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,175,-179,-179,175,-213,-213,214,214,389
4,8,3,RASULBEKOV Bekdoolot,12691,1996-09-12,26.2,M,KGZ,A,101.1,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-165,165,171,171,209,214,217,217,388
5,6,6,CHKHEIDZE Irakli,3155,1999-01-05,23.9,M,GEO,A,101.5,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,165,170,174,174,207,-212,213,213,387
6,15,1,ANTROPOV Artyom,1168,2000-01-23,22.9,M,KAZ,A,101.1,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-163,163,-166,163,217,222,-227,222,385
7,2,10,RUIZ I. VELASCO Marcos,13264,1996-10-13,26.1,M,ESP,A,100.9,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,171,176,-178,176,205,-210,-210,205,381
8,11,7,KITTS Wesley Brian,7827,1990-05-22,32.5,M,USA,A,101.7,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-164,165,170,170,202,-207,209,209,379
9,4,11,MARINOV Vasil Kaloyanov,9537,2001-01-28,21.9,M,BUL,A,101.9,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,174,-176,174,203,-208,-210,203,377
12,9,13,BRATU Tudor,2320,2002-09-27,20.2,M,MDA,A,99.8,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,-175,-175,170,200,-205,-207,200,370
NA,10,NA,FISCHEROV David,4809,1998-11-03,24.1,M,BUL,A,101,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,-174,-175,170,NA,NA,NA,NA,NA
10,14,8,PLESNIEKS Arturs,12182,1992-01-21,30.9,M,LAT,B,102,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,161,-165,165,165,200,205,208,208,373
11,13,9,WON Jongbeom,16387,1996-07-11,26.4,M,KOR,B,98.7,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,161,165,-170,165,200,207,-211,207,372
13,7,14,AMRIDDINOV Sharofiddin,1038,2002-06-28,20.4,M,UZB,B,101.9,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,167,172,-176,172,190,197,-201,197,369
14,12,12,SESTER Ryan William,13956,1996-12-18,26,M,USA,B,101.8,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,161,166,-170,166,195,202,-206,202,368
15,16,16,ALKHAZAL Ali Ahmed A,789,1998-08-21,24.3,M,KSA,B,101.8,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,157,162,-166,162,195,-202,-205,195,357
16,17,15,ABUZRIBA Ahmed Mustafa Ahmed,188,2000-04-16,22.6,M,LBA,B,101.2,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,160,-165,160,185,-191,196,196,356
17,18,17,TOUAIRI Aymen,15413,1998-09-11,24.2,M,ALG,B,101.8,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-160,-160,160,160,190,-200,NA,190,350
18,20,18,KOLAR Josef,7945,1997-10-01,25.2,M,CZE,B,101.2,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,152,156,-159,156,184,-189,190,190,346
19,21,20,LAMENZA LOPEZ Luis Armando,8410,1998-05-06,24.6,M,PUR,B,101.9,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,155,-161,-161,155,-185,-185,185,185,340
NA,25,NA,AGREN Stefan Vilhelm Mauritz,302,1988-09-15,34.2,M,SWE,B,101.9,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-145,145,-150,145,-185,-186,-186,NA,NA
NA,NA,22,DAVRANBEK Hasanbayev,3697,2000-12-24,21.9,M,TKM,B,98.6,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-171,-173,-173,NA,182,-186,-186,182,NA
NA,NA,NA,MOCHIDA Ryunosuke,10201,1993-06-18,29.5,M,JPN,B,101.7,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-165,-165,-165,NA,NA,NA,NA,NA,NA
20,22,19,UIKILIFI JR Joshua Makafana,15635,1990-09-11,32.2,M,TGA,C,100.7,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,154,-156,154,185,-190,-192,185,339
21,19,24,BESSETTE Pierre-Alexandre,2040,1999-09-28,23.2,M,CAN,C,100.6,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,151,-157,158,158,-178,179,-188,179,337
22,23,21,RAINIBOGI Taniela Tuisuva,12554,1998-04-19,24.6,M,FIJ,C,99.1,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,-155,-155,150,179,183,-188,183,333
23,24,23,SAADI MONROY Karim Alejandro,13340,2000-07-14,22.4,M,MEX,C,97.7,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,148,-153,-153,148,175,180,-186,180,328
24,27,25,DALEY James Francis,3581,1988-03-10,34.7,M,JAM,C,98.7,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,113,116,120,120,-138,-138,138,138,258
NA,26,NA,PRIETO RECALDE Juan Jose,12364,1998-12-12,24,M,PAR,C,96.3,102 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,130,136,-140,136,-170,-170,-170,NA,NA
1,1,1,NURUDINOV Ruslan,11186,1991-11-24,31,M,UZB,A,108.8,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-177,177,-180,177,217,-220,220,220,397
2,6,2,CHKHEIDZE Giorgi,3153,1997-10-30,25.1,M,GEO,A,108.4,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,-175,-175,170,210,217,219,219,389
3,4,3,CERRO CASTILLO Rafael De Jesus,2842,1997-05-16,25.6,M,COL,A,109,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,165,-172,174,174,205,-211,214,214,388
4,2,7,KARAMI Mehdi,7288,1998-10-15,24.1,M,IRI,A,108.5,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,170,174,176,176,210,-216,-216,210,386
5,3,5,BACHA Aymen,1545,1999-10-26,23.1,M,TUN,A,108.9,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-173,175,-177,175,211,-215,-215,211,386
6,9,6,DONG Bing-Cheng,4065,2000-03-20,22.7,M,TPE,A,108,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-163,163,167,167,-202,202,211,211,378
7,10,4,LOMTADZE Zaza,8965,2001-06-12,21.5,M,GEO,A,106.9,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,157,163,166,166,-202,202,212,212,378
8,8,8,SAMORAJ Jaroslaw Pawel,13542,1994-06-16,28.5,M,POL,A,108.4,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,169,-173,-173,169,-201,202,-205,202,371
9,7,10,GARCES FRANCO Oscar Andres,5068,1998-09-22,24.2,M,COL,A,103.3,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,160,-170,170,170,200,-210,-212,200,370
10,11,12,MEDINA ANDUEZA Josue Said,9836,1998-06-15,24.5,M,MEX,B,108.2,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,155,160,162,162,-195,195,-200,195,357
11,5,14,MARTIROSJAN Sargis,9630,1986-09-14,36.2,M,AUT,B,108.6,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,165,170,-172,170,186,-190,-190,186,356
12,14,9,MUGURDUMOV Artur,10527,1988-06-06,34.5,M,ISR,B,102.5,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-155,155,-159,155,196,201,-203,201,356
13,12,13,FAMILIA CHECO Jose Andres,4592,1990-11-24,32,M,DOM,B,108.7,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,153,158,161,161,194,-197,-197,194,355
14,15,11,KESKITALO Hannes Heikki Juhani,7506,1996-11-10,26.1,M,FIN,B,108.6,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,-155,-156,150,195,-200,-203,195,345
15,13,15,SIDISKIS Arnas,14209,1990-05-07,32.6,M,LTU,B,108.1,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,155,-160,155,180,-190,-190,180,335
NA,16,NA,VIERA ESPINOZA Hernan Moises,15995,1993-01-16,29.9,M,PER,B,108.6,109 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,140,-145,145,145,NA,NA,NA,NA,NA
1,1,2,SUKCHAROEN Thanyathon,14778,1997-04-21,25.6,W,THA,A,44.9,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,77,79,82,82,95,100,-103,100,182
2,2,1,PRAMONGKHOL Miss Siriwimon,12326,1994-11-29,28,W,THA,A,44.6,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,74,76,78,78,94,99,102,102,180
3,3,3,BERRIO ZULUAGA Manuela Andrea,2018,2000-06-18,22.5,W,COL,A,45,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,73,75,77,77,91,-93,93,93,170
4,4,7,KHONG My Phuong,7621,1999-07-05,23.4,W,VIE,A,45,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,76,-78,-78,76,87,-89,-89,87,163
5,5,5,KYLE Cicely Jevon,8318,1984-10-12,38.1,W,USA,A,45,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-71,71,-73,71,-90,-90,91,91,162
6,7,6,ROSA FIGUEIREDO Emily,13158,1998-03-18,24.7,W,BRA,A,44.6,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-71,-71,71,71,87,-89,-89,87,158
7,12,4,BARCO RAMIREZ Maria Isabel,1714,1999-04-22,23.6,W,MEX,A,44.9,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,64,67,-69,67,85,88,91,91,158
8,6,10,PANA Adriana Cosmina,11691,2001-12-18,21,W,ROU,A,44.8,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,65,68,71,71,82,-86,86,86,157
9,9,8,BEKTAS Cansu,1903,2003-11-23,19,W,TUR,A,44.9,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,69,-72,-75,69,-87,87,-92,87,156
10,11,9,QUINTANA MENDOZA Rosielis Coromoto,12491,2000-03-18,22.7,W,VEN,A,42.8,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-68,68,-71,68,86,-89,-89,86,154
14,14,14,NGUEN Nadezhda-Mey Tuy,10966,2000-07-01,22.4,W,BUL,A,44.9,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-65,-65,65,65,-80,-80,80,80,145
11,8,13,GARCIA RINCON Marta,5094,2003-06-28,19.4,W,ESP,B,44.6,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-68,68,70,70,78,-81,81,81,151
12,10,12,ANRIQUE CABRERA Joana Araceli,1150,1996-04-17,26.6,W,ESP,B,45,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-66,66,68,68,-82,-82,82,82,150
13,13,11,HONG Zi-Yu,6265,2002-07-13,20.4,W,TPE,B,45,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-65,65,-68,65,80,83,-85,83,148
15,15,15,CUEVA URIBE Fiorella Francesca,3496,1998-04-02,24.7,W,PER,B,45,45 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,57,-60,-60,57,76,-79,-79,76,133
1,1,1,JIANG Huihua,6932,1998-01-22,24.9,W,CHN,A,48.6,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,88,91,93,93,110,113,-120,113,206
2,5,2,MIRABAI Chanu Saikhom,10103,1994-08-08,28.3,W,IND,A,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,84,-87,87,87,-111,111,113,113,200
3,3,4,HOU Zhihui,6312,1997-03-18,25.7,W,CHN,A,48.3,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,86,89,-92,89,106,109,NA,109,198
4,2,8,CAMBEI Mihaela-Valentina,2621,2002-11-18,20,W,ROU,A,47.3,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,86,-89,90,90,104,-107,-108,104,194
5,8,3,REICHARDT Hayley Marie,12748,1999-04-27,23.6,W,USA,A,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,81,-83,84,84,104,107,110,110,194
6,4,7,STERCKX Nina,14660,2002-07-26,20.4,W,BEL,A,48.8,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,85,88,89,89,104,-109,-109,104,193
7,6,5,DELACRUZ Jourdan Elizabeth,3804,1998-05-20,24.5,W,USA,A,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,84,-86,86,86,-105,105,-109,105,191
8,9,6,ROSA FIGUEIREDO Nathasha,13159,1996-01-16,26.9,W,BRA,A,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,83,-86,-86,83,104,-107,-108,104,187
11,17,11,ECHANDIA ZARATE Katherin Oriana,4251,2001-08-14,21.3,W,VEN,A,48.6,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-80,-80,80,80,102,-105,-105,102,182
NA,7,NA,TANASAN Sanikun,15052,1994-12-23,28,W,THA,A,48.6,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,85,-87,-88,85,-103,-103,-103,NA,NA
NA,11,NA,ORTIZ Dahiana,11459,2001-11-27,21,W,DOM,A,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,78,82,-85,82,-103,-103,-103,NA,NA
9,10,9,HERNANDEZ VIEYRA Yesica Yadira,6124,2001-12-15,21,W,MEX,B,48.8,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,78,80,82,82,-102,102,-106,102,184
10,14,10,PHAM Dinh Thi,12051,2001-10-05,21.2,W,VIE,B,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,78,80,-82,80,97,100,102,102,182
12,16,12,IMPERIO Giulia,6608,2001-12-07,21,W,ITA,B,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-80,-80,80,80,97,101,-105,101,181
13,19,14,INAN Lovely,6611,2004-09-13,18.2,W,PHI,B,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,78,-81,-81,78,100,-103,-105,100,178
14,12,20,DE LA HERRAN MARTINEZ Andrea,3736,1996-09-12,26.2,W,MEX,B,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-81,-81,81,81,95,-100,-100,95,176
15,15,16,CANTIKA Aisah Windy,2667,2002-06-11,20.5,W,INA,B,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-80,80,-84,80,-96,96,NA,96,176
17,21,19,RAMOS Rosegie,12650,2003-12-15,19,W,PHI,B,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-75,-75,75,75,95,-100,NA,95,170
18,20,21,SHIN Jaegyeong,14132,1995-02-08,27.8,W,KOR,B,48.2,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,75,-78,-79,75,95,-97,-98,95,170
NA,13,NA,DE OLIVEIRA DIAS Luiza Fernanda,3757,1981-09-19,41.2,W,BRA,B,48.5,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,80,-82,-83,80,-100,-100,-100,NA,NA
NA,29,NA,RANDAFIARISON Rosina,12663,1999-12-29,22.9,W,MAD,B,47.3,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,71,-75,-75,71,-91,-91,-91,NA,NA
NA,NA,NA,LIN Cheng Jing,8798,2000-01-20,22.9,W,TPE,B,48.5,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-75,-75,-75,NA,NA,NA,NA,NA,NA
NA,NA,NA,SUZUKI Rira,14867,1998-09-06,24.2,W,JPN,B,46.1,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,27,17,DRZAZGA OLIWIA Weronika,4138,2005-05-17,17.6,W,POL,C,48.7,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,67,70,72,72,90,92,95,95,167
20,24,23,NGUYEN Tham,10984,1996-09-15,26.2,W,IRL,C,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,73,-75,-75,73,-93,93,-95,93,166
21,25,24,MONTILLA MADRID Kerlys Maria,10365,2005-04-17,17.6,W,VEN,C,48.6,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,70,-73,73,73,88,-92,93,93,166
22,31,15,HUANG Yi-Chen,6418,2005-10-25,17.1,W,TPE,C,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-70,70,-75,70,-92,92,96,96,166
23,28,22,GIMENEZ-GUERVOS PEREZ Maria Jose,5262,1993-04-27,29.6,W,ESP,C,48.8,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-71,-71,71,71,91,-94,94,94,165
24,30,18,TOUA Loa Dika,15411,1984-06-23,38.5,W,PNG,C,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,67,70,-72,70,90,93,95,95,165
25,26,25,GULAM Noorin Mahomed Rafik,5651,1995-09-06,27.2,W,GBR,C,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,67,70,72,72,87,-89,-90,87,159
NA,18,NA,MOHAMED Noura Essam Helmi Abdelbari,10242,2005-03-21,17.7,W,EGY,C,48.8,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,73,76,79,79,-91,-91,-91,NA,NA
NA,23,NA,KAMINSKI Hannah,7212,1994-02-13,28.8,W,CAN,C,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,73,-75,-75,73,-92,-92,-92,NA,NA
NA,NA,NA,HERNANDEZ MARTIN Atenery,6107,1994-12-10,28,W,ESP,C,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-74,-74,-74,NA,NA,NA,NA,NA,NA
16,22,13,TAKAHASHI Ibuki,14989,1997-03-24,25.7,W,JPN,D,49,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,70,74,-77,74,90,95,100,100,174
